"Species1","Species2","n_virus"
"Allochrocebus solatus","Heliosciurus ruwenzorii",1
"Allochrocebus solatus","Heliosciurus undulatus",1
"Allochrocebus solatus","Hybomys lunaris",1
"Allochrocebus solatus","Hybomys univittatus",1
"Allochrocebus solatus","Hylobates lar",1
"Allochrocebus solatus","Macaca arctoides",1
"Allochrocebus solatus","Macaca assamensis",1
"Allochrocebus solatus","Macaca cyclopis",1
"Allochrocebus solatus","Macaca fascicularis",1
"Allochrocebus solatus","Macaca fuscata",1
"Allochrocebus solatus","Macaca hecki",1
"Allochrocebus solatus","Macaca maura",1
"Allochrocebus solatus","Macaca munzala",1
"Allochrocebus solatus","Macaca nemestrina",1
"Allochrocebus solatus","Macaca nigra",1
"Allochrocebus solatus","Macaca nigrescens",1
"Allochrocebus solatus","Macaca ochreata",1
"Allochrocebus solatus","Macaca pagensis",1
"Allochrocebus solatus","Macaca radiata",1
"Allochrocebus solatus","Macaca silenus",1
"Allochrocebus solatus","Macaca sinica",1
"Allochrocebus solatus","Macaca sylvanus",1
"Allochrocebus solatus","Macaca thibetana",1
"Allochrocebus solatus","Macaca tonkeana",1
"Allochrocebus solatus","Malacomys longipes",1
"Allochrocebus solatus","Marmota monax",1
"Allochrocebus solatus","Monodelphis domestica",1
"Allochrocebus solatus","Muscardinus avellanarius",1
"Allochrocebus solatus","Myomimus roachi",1
"Allochrocebus solatus","Myrmecophaga tridactyla",1
"Allochrocebus solatus","Nasua nasua",1
"Allochrocebus solatus","Pan troglodytes",1
"Allochrocebus solatus","Piliocolobus badius",1
"Allochrocebus solatus","Pongo pygmaeus",1
"Allochrocebus solatus","Rhabdomys dilectus",1
"Allochrocebus solatus","Rhabdomys pumilio",1
"Allochrocebus solatus","Saimiri sciureus",1
"Allochrocebus solatus","Sapajus apella",1
"Allochrocebus solatus","Semnopithecus entellus",1
"Allochrocebus solatus","Trachypithecus cristatus",1
"Alouatta caraya","Atherurus africanus",1
"Alouatta caraya","Atherurus macrourus",1
"Alouatta caraya","Callithrix jacchus",1
"Alouatta caraya","Cercocebus galeritus",1
"Alouatta caraya","Cercopithecus ascanius",1
"Alouatta caraya","Cercopithecus campbelli",1
"Alouatta caraya","Cercopithecus cephus",1
"Alouatta caraya","Cercopithecus denti",1
"Alouatta caraya","Cercopithecus diana",1
"Alouatta caraya","Cercopithecus dryas",1
"Alouatta caraya","Cercopithecus erythrogaster",1
"Alouatta caraya","Cercopithecus erythrotis",1
"Alouatta caraya","Cercopithecus hamlyni",1
"Alouatta caraya","Cercopithecus mitis",1
"Alouatta caraya","Cercopithecus mona",1
"Alouatta caraya","Cercopithecus neglectus",1
"Alouatta caraya","Cercopithecus nictitans",1
"Alouatta caraya","Cercopithecus petaurista",1
"Alouatta caraya","Cercopithecus roloway",1
"Alouatta caraya","Cercopithecus sclateri",1
"Alouatta caraya","Chinchilla lanigera",1
"Alouatta caraya","Chlorocebus aethiops",1
"Alouatta caraya","Cricetomys ansorgei",1
"Alouatta caraya","Cricetomys emini",1
"Alouatta caraya","Cricetomys gambianus",1
"Alouatta caraya","Crocidura littoralis",1
"Alouatta caraya","Cynomys gunnisoni",1
"Alouatta caraya","Cynomys leucurus",1
"Alouatta caraya","Cynomys ludovicianus",1
"Alouatta caraya","Cynomys mexicanus",1
"Alouatta caraya","Cynomys parvidens",1
"Alouatta caraya","Didelphis marsupialis",1
"Alouatta caraya","Dryomys laniger",1
"Alouatta caraya","Dryomys nitedula",1
"Alouatta caraya","Eliomys melanurus",1
"Alouatta caraya","Eliomys quercinus",1
"Alouatta caraya","Funisciurus anerythrus",1
"Alouatta caraya","Funisciurus carruthersi",1
"Alouatta caraya","Funisciurus congicus",1
"Alouatta caraya","Funisciurus lemniscatus",1
"Alouatta caraya","Funisciurus pyrropus",1
"Alouatta caraya","Glirulus japonicus",1
"Alouatta caraya","Glis glis",1
"Alouatta caraya","Gorilla gorilla",1
"Alouatta caraya","Graphiurus kelleni",1
"Alouatta caraya","Graphiurus lorraineus",1
"Alouatta caraya","Graphiurus microtis",1
"Alouatta caraya","Graphiurus murinus",1
"Alouatta caraya","Graphiurus ocularis",1
"Alouatta caraya","Graphiurus platyops",1
"Alouatta caraya","Heliosciurus gambianus",1
"Alouatta caraya","Heliosciurus rufobrachium",1
"Alouatta caraya","Heliosciurus ruwenzorii",1
"Alouatta caraya","Heliosciurus undulatus",1
"Alouatta caraya","Hybomys lunaris",1
"Alouatta caraya","Hybomys univittatus",1
"Alouatta caraya","Hylobates lar",1
"Alouatta caraya","Macaca arctoides",1
"Alouatta caraya","Macaca assamensis",1
"Alouatta caraya","Macaca cyclopis",1
"Alouatta caraya","Macaca fascicularis",1
"Alouatta caraya","Macaca fuscata",1
"Alouatta caraya","Macaca hecki",1
"Alouatta caraya","Macaca maura",1
"Alouatta caraya","Macaca munzala",1
"Alouatta caraya","Macaca nemestrina",1
"Alouatta caraya","Macaca nigra",1
"Alouatta caraya","Macaca nigrescens",1
"Alouatta caraya","Macaca ochreata",1
"Alouatta caraya","Macaca pagensis",1
"Alouatta caraya","Macaca radiata",1
"Alouatta caraya","Macaca silenus",1
"Alouatta caraya","Macaca sinica",1
"Alouatta caraya","Macaca sylvanus",1
"Alouatta caraya","Macaca thibetana",1
"Alouatta caraya","Macaca tonkeana",1
"Alouatta caraya","Malacomys longipes",1
"Alouatta caraya","Marmota monax",1
"Alouatta caraya","Monodelphis domestica",1
"Alouatta caraya","Muscardinus avellanarius",1
"Alouatta caraya","Myomimus roachi",1
"Alouatta caraya","Myrmecophaga tridactyla",1
"Alouatta caraya","Nasua nasua",1
"Alouatta caraya","Pan troglodytes",1
"Alouatta caraya","Piliocolobus badius",1
"Alouatta caraya","Pongo pygmaeus",1
"Alouatta caraya","Rhabdomys dilectus",1
"Alouatta caraya","Rhabdomys pumilio",1
"Alouatta caraya","Saimiri sciureus",1
"Alouatta caraya","Sapajus apella",2
"Alouatta caraya","Semnopithecus entellus",1
"Alouatta caraya","Trachypithecus cristatus",1
"Alouatta caraya","Canis lupus",1
"Alouatta caraya","Chlorocebus sabaeus",1
"Alouatta caraya","Lynx lynx",1
"Alouatta caraya","Mus musculus",1
"Alouatta caraya","Oligoryzomys flavescens",1
"Alouatta caraya","Oligoryzomys nigripes",1
"Alouatta caraya","Sooretamys angouya",1
"Antidorcas marsupialis","Connochaetes gnou",1
"Antidorcas marsupialis","Connochaetes taurinus",1
"Antidorcas marsupialis","Damaliscus lunatus",1
"Antidorcas marsupialis","Giraffa camelopardalis",1
"Antidorcas marsupialis","Kobus ellipsiprymnus",1
"Antidorcas marsupialis","Oryx leucoryx",1
"Antidorcas marsupialis","Redunca arundinum",1
"Antidorcas marsupialis","Syncerus caffer",1
"Antidorcas marsupialis","Tragelaphus oryx",1
"Antidorcas marsupialis","Tragelaphus strepsiceros",1
"Antilope cervicapra","Budorcas taxicolor",1
"Antilope cervicapra","Capra caucasica",1
"Antilope cervicapra","Capra ibex",1
"Antilope cervicapra","Capricornis crispus",1
"Antilope cervicapra","Cervus elaphus",1
"Antilope cervicapra","Gazella gazella",1
"Antilope cervicapra","Hemitragus jemlahicus",1
"Antilope cervicapra","Odocoileus hemionus",1
"Antilope cervicapra","Oreamnos americanus",1
"Antilope cervicapra","Ovibos moschatus",1
"Antilope cervicapra","Ovis canadensis",1
"Antilope cervicapra","Ovis dalli",1
"Antilope cervicapra","Rangifer tarandus",1
"Antilope cervicapra","Raphicerus campestris",1
"Antilope cervicapra","Rupicapra rupicapra",1
"Antilope cervicapra","Sciurus vulgaris",1
"Apodemus agrarius","Apodemus flavicollis",1
"Apodemus agrarius","Apodemus sylvaticus",1
"Apodemus agrarius","Arvicola scherman",1
"Apodemus agrarius","Callithrix jacchus",1
"Apodemus agrarius","Castor canadensis",1
"Apodemus agrarius","Castor fiber",1
"Apodemus agrarius","Ceratotherium simum",1
"Apodemus agrarius","Diceros bicornis",1
"Apodemus agrarius","Elephas maximus",1
"Apodemus agrarius","Equus ferus",1
"Apodemus agrarius","Felis silvestris",1
"Apodemus agrarius","Herpailurus yagouaroundi",1
"Apodemus agrarius","Leontocebus fuscicollis",1
"Apodemus agrarius","Leopardus pardalis",1
"Apodemus agrarius","Leptailurus serval",1
"Apodemus agrarius","Loxodonta africana",1
"Apodemus agrarius","Lynx lynx",1
"Apodemus agrarius","Macaca fascicularis",1
"Apodemus agrarius","Macaca fuscata",1
"Apodemus agrarius","Macaca nemestrina",1
"Apodemus agrarius","Macaca sylvanus",1
"Apodemus agrarius","Meriones libycus",1
"Apodemus agrarius","Micromys minutus",1
"Apodemus agrarius","Microtus agrestis",1
"Apodemus agrarius","Microtus arvalis",1
"Apodemus agrarius","Microtus oeconomus",1
"Apodemus agrarius","Microtus socialis",1
"Apodemus agrarius","Mungos mungo",1
"Apodemus agrarius","Mus musculus",1
"Apodemus agrarius","Myodes glareolus",1
"Apodemus agrarius","Myodes rufocanus",1
"Apodemus agrarius","Myodes rutilus",1
"Apodemus agrarius","Myrmecophaga tridactyla",1
"Apodemus agrarius","Okapia johnstoni",1
"Apodemus agrarius","Panthera leo",1
"Apodemus agrarius","Panthera onca",1
"Apodemus agrarius","Panthera pardus",1
"Apodemus agrarius","Panthera tigris",1
"Apodemus agrarius","Panthera uncia",1
"Apodemus agrarius","Prionailurus bengalensis",1
"Apodemus agrarius","Puma concolor",1
"Apodemus agrarius","Rangifer tarandus",1
"Apodemus agrarius","Rattus norvegicus",1
"Apodemus agrarius","Rhombomys opimus",1
"Apodemus agrarius","Saguinus oedipus",1
"Apodemus agrarius","Sorex araneus",1
"Apodemus agrarius","Speothos venaticus",1
"Apodemus agrarius","Spermophilus fulvus",1
"Apodemus agrarius","Tapirus indicus",1
"Apodemus agrarius","Tapirus terrestris",1
"Apodemus flavicollis","Apodemus uralensis",1
"Apodemus flavicollis","Apodemus sylvaticus",1
"Apodemus flavicollis","Arvicola scherman",1
"Apodemus flavicollis","Callithrix jacchus",1
"Apodemus flavicollis","Castor canadensis",1
"Apodemus flavicollis","Castor fiber",1
"Apodemus flavicollis","Ceratotherium simum",1
"Apodemus flavicollis","Diceros bicornis",1
