"Species1","Species2","n_virus"
"Chaerephon pumilus","Rousettus leschenaultii",1
"Chaerephon pumilus","Scotophilus kuhlii",1
"Chaerephon pumilus","Sturnira lilium",1
"Chaerephon pumilus","Taphozous melanopogon",1
"Chaerephon pumilus","Triaenops afer",1
"Chaerephon pumilus","Triaenops persicus",1
"Chaerephon pumilus","Tylonycteris pachypus",1
"Chlorocebus pygerythrus","Hoolock hoolock",1
"Chlorocebus pygerythrus","Papio anubis",1
"Chlorocebus pygerythrus","Papio hamadryas",1
"Chlorocebus pygerythrus","Semnopithecus entellus",1
"Chlorocebus pygerythrus","Trachypithecus pileatus",1
"Coleura afra","Desmodus rotundus",1
"Coleura afra","Eidolon helvum",2
"Coleura afra","Eptesicus serotinus",1
"Coleura afra","Hipposideros armiger",2
"Coleura afra","Hipposideros caffer",2
"Coleura afra","Hipposideros larvatus",2
"Coleura afra","Hipposideros turpis",1
"Coleura afra","Hypsugo savii",1
"Coleura afra","Macronycteris gigas",1
"Coleura afra","Miniopterus inflatus",2
"Coleura afra","Miniopterus schreibersii",2
"Coleura afra","Myotis capaccinii",1
"Coleura afra","Myotis daubentonii",1
"Coleura afra","Myotis emarginatus",1
"Coleura afra","Myotis fimbriatus",1
"Coleura afra","Myotis macrodactylus",1
"Coleura afra","Myotis mystacinus",1
"Coleura afra","Myotis pequinius",1
"Coleura afra","Myotis pilosus",2
"Coleura afra","Nyctalus noctula",1
"Coleura afra","Pipistrellus kuhlii",2
"Coleura afra","Pipistrellus nathusii",1
"Coleura afra","Pipistrellus pipistrellus",1
"Coleura afra","Plecotus auritus",1
"Coleura afra","Rhinolophus affinis",2
"Coleura afra","Rhinolophus ferrumequinum",1
"Coleura afra","Rhinolophus hipposideros",1
"Coleura afra","Rhinolophus pearsonii",1
"Coleura afra","Rhinolophus thomasi",1
"Coleura afra","Rhinopoma hardwickii",1
"Coleura afra","Rousettus aegyptiacus",1
"Coleura afra","Tadarida brasiliensis",1
"Coleura afra","Taphozous melanopogon",2
"Coleura afra","Taphozous perforatus",1
"Coleura afra","Vespertilio murinus",1
"Coleura afra","Cricetomys gambianus",1
"Coleura afra","Crocidura attenuata",1
"Coleura afra","Crocidura goliath",1
"Coleura afra","Eonycteris spelaea",1
"Coleura afra","Eothenomys cachinus",1
"Coleura afra","Heimyscus fumosus",1
"Coleura afra","Hipposideros lekaguli",1
"Coleura afra","Hipposideros pomona",1
"Coleura afra","Hipposideros ruber",1
"Coleura afra","Hylomyscus stella",1
"Coleura afra","Hystrix brachyura",1
"Coleura afra","Leopoldamys sabanus",1
"Coleura afra","Lissonycteris angolensis",1
"Coleura afra","Lyroderma lyra",1
"Coleura afra","Macaca leonina",1
"Coleura afra","Macaca nemestrina",1
"Coleura afra","Macronycteris commersoni",1
"Coleura afra","Malacomys longipes",1
"Coleura afra","Marmota himalayana",1
"Coleura afra","Mastomys natalensis",1
"Coleura afra","Miniopterus magnater",1
"Coleura afra","Miniopterus pusillus",1
"Coleura afra","Mus musculoides",1
"Coleura afra","Myotis horsfieldii",1
"Coleura afra","Niviventer eha",1
"Coleura afra","Nycteris hispida",1
"Coleura afra","Ochotona thibetana",1
"Coleura afra","Praomys tullbergi",1
"Coleura afra","Pteropus alecto",1
"Coleura afra","Pteropus giganteus",1
"Coleura afra","Rattus argentiventer",1
"Coleura afra","Rattus exulans",1
"Coleura afra","Rattus losea",1
"Coleura afra","Rattus rattus",1
"Coleura afra","Rhinolophus coelophyllus",1
"Coleura afra","Rhinolophus lepidus",1
"Coleura afra","Rhinolophus pusillus",1
"Coleura afra","Rhinolophus shameli",1
"Coleura afra","Rhinosciurus laticaudatus",1
"Coleura afra","Rhizomys pruinosus",1
"Coleura afra","Rhizomys sinensis",1
"Coleura afra","Rousettus amplexicaudatus",1
"Coleura afra","Rousettus leschenaultii",1
"Coleura afra","Scotophilus kuhlii",1
"Coleura afra","Sturnira lilium",1
"Coleura afra","Triaenops afer",1
"Coleura afra","Triaenops persicus",1
"Coleura afra","Tylonycteris pachypus",1
"Cricetomys gambianus","Crocidura attenuata",1
"Cricetomys gambianus","Crocidura goliath",1
"Cricetomys gambianus","Eidolon helvum",1
"Cricetomys gambianus","Eonycteris spelaea",1
"Cricetomys gambianus","Eothenomys cachinus",1
"Cricetomys gambianus","Heimyscus fumosus",1
"Cricetomys gambianus","Hipposideros armiger",1
"Cricetomys gambianus","Hipposideros caffer",1
"Cricetomys gambianus","Hipposideros larvatus",1
"Cricetomys gambianus","Hipposideros lekaguli",1
"Cricetomys gambianus","Hipposideros pomona",1
"Cricetomys gambianus","Hipposideros ruber",1
"Cricetomys gambianus","Hylomyscus stella",1
"Cricetomys gambianus","Hystrix brachyura",1
"Cricetomys gambianus","Leopoldamys sabanus",1
"Cricetomys gambianus","Lissonycteris angolensis",1
"Cricetomys gambianus","Lyroderma lyra",1
"Cricetomys gambianus","Macaca leonina",1
"Cricetomys gambianus","Macaca nemestrina",1
"Cricetomys gambianus","Macronycteris commersoni",1
"Cricetomys gambianus","Malacomys longipes",1
"Cricetomys gambianus","Marmota himalayana",1
"Cricetomys gambianus","Mastomys natalensis",1
"Cricetomys gambianus","Miniopterus inflatus",1
"Cricetomys gambianus","Miniopterus magnater",1
"Cricetomys gambianus","Miniopterus pusillus",1
"Cricetomys gambianus","Miniopterus schreibersii",1
"Cricetomys gambianus","Mus musculoides",1
"Cricetomys gambianus","Myotis horsfieldii",1
"Cricetomys gambianus","Myotis pilosus",1
"Cricetomys gambianus","Niviventer eha",1
"Cricetomys gambianus","Nycteris hispida",1
"Cricetomys gambianus","Ochotona thibetana",1
"Cricetomys gambianus","Pipistrellus kuhlii",1
"Cricetomys gambianus","Praomys tullbergi",1
"Cricetomys gambianus","Pteropus alecto",1
"Cricetomys gambianus","Pteropus giganteus",1
"Cricetomys gambianus","Rattus argentiventer",1
"Cricetomys gambianus","Rattus exulans",1
"Cricetomys gambianus","Rattus losea",1
"Cricetomys gambianus","Rattus rattus",1
"Cricetomys gambianus","Rhinolophus affinis",1
"Cricetomys gambianus","Rhinolophus coelophyllus",1
"Cricetomys gambianus","Rhinolophus lepidus",1
"Cricetomys gambianus","Rhinolophus pusillus",1
"Cricetomys gambianus","Rhinolophus shameli",1
"Cricetomys gambianus","Rhinosciurus laticaudatus",1
"Cricetomys gambianus","Rhizomys pruinosus",1
"Cricetomys gambianus","Rhizomys sinensis",1
"Cricetomys gambianus","Rousettus amplexicaudatus",1
"Cricetomys gambianus","Rousettus leschenaultii",1
"Cricetomys gambianus","Scotophilus kuhlii",1
"Cricetomys gambianus","Sturnira lilium",1
"Cricetomys gambianus","Taphozous melanopogon",1
"Cricetomys gambianus","Triaenops afer",1
"Cricetomys gambianus","Triaenops persicus",1
"Cricetomys gambianus","Tylonycteris pachypus",1
"Cricetulus barabensis","Eothenomys custos",1
"Cricetulus barabensis","Hybomys univittatus",1
"Cricetulus barabensis","Meriones meridianus",1
"Cricetulus barabensis","Microtus clarkei",1
"Cricetulus barabensis","Microtus fortis",1
"Cricetulus barabensis","Microtus gregalis",1
"Cricetulus barabensis","Mus caroli",1
"Cricetulus barabensis","Mus pahari",1
"Cricetulus barabensis","Myodes rufocanus",1
"Cricetulus barabensis","Niviventer coninga",1
"Cricetulus barabensis","Niviventer eha",1
"Cricetulus barabensis","Niviventer niviventer",1
"Cricetulus barabensis","Rattus andamanensis",1
"Cricetulus barabensis","Rattus annandalei",1
"Cricetulus barabensis","Rattus losea",1
"Cricetulus barabensis","Rattus nitidus",1
"Cricetulus barabensis","Rattus rattus",1
"Cricetulus barabensis","Rattus tanezumi",1
"Cricetulus barabensis","Tscherskia triton",1
"Crocidura attenuata","Crocidura goliath",1
"Crocidura attenuata","Eidolon helvum",1
"Crocidura attenuata","Eonycteris spelaea",1
"Crocidura attenuata","Eothenomys cachinus",1
"Crocidura attenuata","Heimyscus fumosus",1
"Crocidura attenuata","Hipposideros armiger",1
"Crocidura attenuata","Hipposideros caffer",1
"Crocidura attenuata","Hipposideros larvatus",1
"Crocidura attenuata","Hipposideros lekaguli",1
"Crocidura attenuata","Hipposideros pomona",1
"Crocidura attenuata","Hipposideros ruber",1
"Crocidura attenuata","Hylomyscus stella",1
"Crocidura attenuata","Hystrix brachyura",1
"Crocidura attenuata","Leopoldamys sabanus",1
"Crocidura attenuata","Lissonycteris angolensis",1
"Crocidura attenuata","Lyroderma lyra",1
"Crocidura attenuata","Macaca leonina",1
"Crocidura attenuata","Macaca nemestrina",1
"Crocidura attenuata","Macronycteris commersoni",1
"Crocidura attenuata","Malacomys longipes",1
"Crocidura attenuata","Marmota himalayana",1
"Crocidura attenuata","Mastomys natalensis",1
"Crocidura attenuata","Miniopterus inflatus",1
"Crocidura attenuata","Miniopterus magnater",1
"Crocidura attenuata","Miniopterus pusillus",1
"Crocidura attenuata","Miniopterus schreibersii",1
"Crocidura attenuata","Mus musculoides",1
"Crocidura attenuata","Myotis horsfieldii",1
"Crocidura attenuata","Myotis pilosus",1
"Crocidura attenuata","Niviventer eha",1
"Crocidura attenuata","Nycteris hispida",1
"Crocidura attenuata","Ochotona thibetana",1
"Crocidura attenuata","Pipistrellus kuhlii",1
"Crocidura attenuata","Praomys tullbergi",1
"Crocidura attenuata","Pteropus alecto",1
"Crocidura attenuata","Pteropus giganteus",1
"Crocidura attenuata","Rattus argentiventer",1
"Crocidura attenuata","Rattus exulans",1
"Crocidura attenuata","Rattus losea",1
"Crocidura attenuata","Rattus rattus",1
"Crocidura attenuata","Rhinolophus affinis",1
"Crocidura attenuata","Rhinolophus coelophyllus",1
"Crocidura attenuata","Rhinolophus lepidus",1
"Crocidura attenuata","Rhinolophus pusillus",1
"Crocidura attenuata","Rhinolophus shameli",1
"Crocidura attenuata","Rhinosciurus laticaudatus",1
"Crocidura attenuata","Rhizomys pruinosus",1
"Crocidura attenuata","Rhizomys sinensis",1
"Crocidura attenuata","Rousettus amplexicaudatus",1
"Crocidura attenuata","Rousettus leschenaultii",1
"Crocidura attenuata","Scotophilus kuhlii",1
"Crocidura attenuata","Sturnira lilium",1
"Crocidura attenuata","Taphozous melanopogon",1
"Crocidura attenuata","Triaenops afer",1
"Crocidura attenuata","Triaenops persicus",1
"Crocidura attenuata","Tylonycteris pachypus",1
"Crocidura goliath","Eidolon helvum",1
"Crocidura goliath","Eonycteris spelaea",1
"Crocidura goliath","Eothenomys cachinus",1
"Crocidura goliath","Heimyscus fumosus",2
"Crocidura goliath","Hipposideros armiger",1
"Crocidura goliath","Hipposideros caffer",1
"Crocidura goliath","Hipposideros larvatus",1
"Crocidura goliath","Hipposideros lekaguli",1
"Crocidura goliath","Hipposideros pomona",1
"Crocidura goliath","Hipposideros ruber",1
"Crocidura goliath","Hylomyscus stella",2
"Crocidura goliath","Hystrix brachyura",1
"Crocidura goliath","Leopoldamys sabanus",1
"Crocidura goliath","Lissonycteris angolensis",1
"Crocidura goliath","Lyroderma lyra",1
"Crocidura goliath","Macaca leonina",1
"Crocidura goliath","Macaca nemestrina",1
"Crocidura goliath","Macronycteris commersoni",1
"Crocidura goliath","Malacomys longipes",2
"Crocidura goliath","Marmota himalayana",1
"Crocidura goliath","Mastomys natalensis",1
"Crocidura goliath","Miniopterus inflatus",1
"Crocidura goliath","Miniopterus magnater",1
"Crocidura goliath","Miniopterus pusillus",1
"Crocidura goliath","Miniopterus schreibersii",1
"Crocidura goliath","Mus musculoides",3
"Crocidura goliath","Myotis horsfieldii",1
"Crocidura goliath","Myotis pilosus",1
"Crocidura goliath","Niviventer eha",1
"Crocidura goliath","Nycteris hispida",1
"Crocidura goliath","Ochotona thibetana",1
"Crocidura goliath","Pipistrellus kuhlii",1
"Crocidura goliath","Praomys tullbergi",3
"Crocidura goliath","Pteropus alecto",1
"Crocidura goliath","Pteropus giganteus",1
"Crocidura goliath","Rattus argentiventer",1
"Crocidura goliath","Rattus exulans",1
"Crocidura goliath","Rattus losea",1
"Crocidura goliath","Rattus rattus",1
"Crocidura goliath","Rhinolophus affinis",1
"Crocidura goliath","Rhinolophus coelophyllus",1
"Crocidura goliath","Rhinolophus lepidus",1
"Crocidura goliath","Rhinolophus pusillus",1
"Crocidura goliath","Rhinolophus shameli",1
"Crocidura goliath","Rhinosciurus laticaudatus",1
"Crocidura goliath","Rhizomys pruinosus",1
"Crocidura goliath","Rhizomys sinensis",1
"Crocidura goliath","Rousettus amplexicaudatus",1
"Crocidura goliath","Rousettus leschenaultii",1
"Crocidura goliath","Scotophilus kuhlii",1
"Crocidura goliath","Sturnira lilium",1
"Crocidura goliath","Taphozous melanopogon",1
"Crocidura goliath","Triaenops afer",1
"Crocidura goliath","Triaenops persicus",1
"Crocidura goliath","Tylonycteris pachypus",1
"Desmodus rotundus","Eidolon helvum",1
"Desmodus rotundus","Eptesicus serotinus",1
"Desmodus rotundus","Hipposideros armiger",1
"Desmodus rotundus","Hipposideros caffer",1
"Desmodus rotundus","Hipposideros larvatus",1
"Desmodus rotundus","Hipposideros turpis",1
"Desmodus rotundus","Hypsugo savii",1
"Desmodus rotundus","Macronycteris gigas",1
"Desmodus rotundus","Miniopterus inflatus",1
"Desmodus rotundus","Miniopterus schreibersii",1
"Desmodus rotundus","Myotis capaccinii",1
"Desmodus rotundus","Myotis daubentonii",1
"Desmodus rotundus","Myotis emarginatus",1
"Desmodus rotundus","Myotis fimbriatus",1
"Desmodus rotundus","Myotis macrodactylus",1
"Desmodus rotundus","Myotis mystacinus",1
"Desmodus rotundus","Myotis pequinius",1
"Desmodus rotundus","Myotis pilosus",1
"Desmodus rotundus","Nyctalus noctula",1
"Desmodus rotundus","Pipistrellus kuhlii",1
"Desmodus rotundus","Pipistrellus nathusii",1
"Desmodus rotundus","Pipistrellus pipistrellus",1
"Desmodus rotundus","Plecotus auritus",1
"Desmodus rotundus","Rhinolophus affinis",1
"Desmodus rotundus","Rhinolophus ferrumequinum",1
"Desmodus rotundus","Rhinolophus hipposideros",1
"Desmodus rotundus","Rhinolophus pearsonii",1
"Desmodus rotundus","Rhinolophus thomasi",1
"Desmodus rotundus","Rhinopoma hardwickii",1
"Desmodus rotundus","Rousettus aegyptiacus",1
"Desmodus rotundus","Tadarida brasiliensis",1
"Desmodus rotundus","Taphozous melanopogon",1
"Desmodus rotundus","Taphozous perforatus",1
"Desmodus rotundus","Vespertilio murinus",1
"Eidolon helvum","Hipposideros caffer",3
"Eidolon helvum","Microtus agrestis",1
"Eidolon helvum","Miniopterus griveaudi",1
"Eidolon helvum","Mops condylurus",1
"Eidolon helvum","Myotis goudoti",1
"Eidolon helvum","Nycteris thebaica",1
"Eidolon helvum","Paratriaenops furculus",1
"Eidolon helvum","Rousettus madagascariensis",1
"Eidolon helvum","Triaenops afer",2
"Eidolon helvum","Triaenops persicus",2
"Eidolon helvum","Eptesicus serotinus",1
"Eidolon helvum","Hipposideros armiger",2
"Eidolon helvum","Hipposideros larvatus",2
"Eidolon helvum","Hipposideros turpis",1
"Eidolon helvum","Hypsugo savii",1
"Eidolon helvum","Macronycteris gigas",1
"Eidolon helvum","Miniopterus inflatus",2
"Eidolon helvum","Miniopterus schreibersii",2
"Eidolon helvum","Myotis capaccinii",1
"Eidolon helvum","Myotis daubentonii",1
"Eidolon helvum","Myotis emarginatus",1
"Eidolon helvum","Myotis fimbriatus",1
"Eidolon helvum","Myotis macrodactylus",1
"Eidolon helvum","Myotis mystacinus",1
"Eidolon helvum","Myotis pequinius",1
"Eidolon helvum","Myotis pilosus",2
"Eidolon helvum","Nyctalus noctula",1
"Eidolon helvum","Pipistrellus kuhlii",2
"Eidolon helvum","Pipistrellus nathusii",1
"Eidolon helvum","Pipistrellus pipistrellus",1
"Eidolon helvum","Plecotus auritus",1
"Eidolon helvum","Rhinolophus affinis",2
"Eidolon helvum","Rhinolophus ferrumequinum",1
"Eidolon helvum","Rhinolophus hipposideros",1
"Eidolon helvum","Rhinolophus pearsonii",1
"Eidolon helvum","Rhinolophus thomasi",1
"Eidolon helvum","Rhinopoma hardwickii",1
"Eidolon helvum","Rousettus aegyptiacus",1
"Eidolon helvum","Tadarida brasiliensis",1
"Eidolon helvum","Taphozous melanopogon",2
"Eidolon helvum","Taphozous perforatus",1
"Eidolon helvum","Vespertilio murinus",1
"Eidolon helvum","Eonycteris spelaea",1
"Eidolon helvum","Eothenomys cachinus",1
"Eidolon helvum","Heimyscus fumosus",1
"Eidolon helvum","Hipposideros lekaguli",1
"Eidolon helvum","Hipposideros pomona",1
"Eidolon helvum","Hipposideros ruber",1
"Eidolon helvum","Hylomyscus stella",1
"Eidolon helvum","Hystrix brachyura",1
"Eidolon helvum","Leopoldamys sabanus",1
"Eidolon helvum","Lissonycteris angolensis",1
"Eidolon helvum","Lyroderma lyra",1
"Eidolon helvum","Macaca leonina",1
"Eidolon helvum","Macaca nemestrina",1
"Eidolon helvum","Macronycteris commersoni",1
"Eidolon helvum","Malacomys longipes",1
"Eidolon helvum","Marmota himalayana",1
"Eidolon helvum","Mastomys natalensis",1
"Eidolon helvum","Miniopterus magnater",1
"Eidolon helvum","Miniopterus pusillus",1
"Eidolon helvum","Mus musculoides",1
"Eidolon helvum","Myotis horsfieldii",1
"Eidolon helvum","Niviventer eha",1
"Eidolon helvum","Nycteris hispida",1
"Eidolon helvum","Ochotona thibetana",1
"Eidolon helvum","Praomys tullbergi",1
"Eidolon helvum","Pteropus alecto",1
"Eidolon helvum","Pteropus giganteus",1
"Eidolon helvum","Rattus argentiventer",1
"Eidolon helvum","Rattus exulans",1
"Eidolon helvum","Rattus losea",1
"Eidolon helvum","Rattus rattus",1
"Eidolon helvum","Rhinolophus coelophyllus",1
"Eidolon helvum","Rhinolophus lepidus",1
"Eidolon helvum","Rhinolophus pusillus",1
"Eidolon helvum","Rhinolophus shameli",1
"Eidolon helvum","Rhinosciurus laticaudatus",1
"Eidolon helvum","Rhizomys pruinosus",1
"Eidolon helvum","Rhizomys sinensis",1
"Eidolon helvum","Rousettus amplexicaudatus",1
"Eidolon helvum","Rousettus leschenaultii",1
"Eidolon helvum","Scotophilus kuhlii",1
"Eidolon helvum","Sturnira lilium",1
"Eidolon helvum","Tylonycteris pachypus",1
"Eonycteris spelaea","Eothenomys cachinus",1
"Eonycteris spelaea","Heimyscus fumosus",1
"Eonycteris spelaea","Hipposideros armiger",1
"Eonycteris spelaea","Hipposideros caffer",1
"Eonycteris spelaea","Hipposideros larvatus",1
"Eonycteris spelaea","Hipposideros lekaguli",1
"Eonycteris spelaea","Hipposideros pomona",1
"Eonycteris spelaea","Hipposideros ruber",1
"Eonycteris spelaea","Hylomyscus stella",1
"Eonycteris spelaea","Hystrix brachyura",1
"Eonycteris spelaea","Leopoldamys sabanus",1
"Eonycteris spelaea","Lissonycteris angolensis",1
"Eonycteris spelaea","Lyroderma lyra",1
"Eonycteris spelaea","Macaca leonina",1
"Eonycteris spelaea","Macaca nemestrina",1
"Eonycteris spelaea","Macronycteris commersoni",1
"Eonycteris spelaea","Malacomys longipes",1
"Eonycteris spelaea","Marmota himalayana",1
"Eonycteris spelaea","Mastomys natalensis",1
"Eonycteris spelaea","Miniopterus inflatus",1
"Eonycteris spelaea","Miniopterus magnater",1
"Eonycteris spelaea","Miniopterus pusillus",1
"Eonycteris spelaea","Miniopterus schreibersii",1
"Eonycteris spelaea","Mus musculoides",1
"Eonycteris spelaea","Myotis horsfieldii",1
"Eonycteris spelaea","Myotis pilosus",1
"Eonycteris spelaea","Niviventer eha",1
"Eonycteris spelaea","Nycteris hispida",1
"Eonycteris spelaea","Ochotona thibetana",1
"Eonycteris spelaea","Pipistrellus kuhlii",1
"Eonycteris spelaea","Praomys tullbergi",1
"Eonycteris spelaea","Pteropus alecto",1
"Eonycteris spelaea","Pteropus giganteus",1
"Eonycteris spelaea","Rattus argentiventer",1
"Eonycteris spelaea","Rattus exulans",1
"Eonycteris spelaea","Rattus losea",1
"Eonycteris spelaea","Rattus rattus",1
"Eonycteris spelaea","Rhinolophus affinis",1
"Eonycteris spelaea","Rhinolophus coelophyllus",1
"Eonycteris spelaea","Rhinolophus lepidus",1
"Eonycteris spelaea","Rhinolophus pusillus",1
"Eonycteris spelaea","Rhinolophus shameli",1
"Eonycteris spelaea","Rhinosciurus laticaudatus",1
"Eonycteris spelaea","Rhizomys pruinosus",1
"Eonycteris spelaea","Rhizomys sinensis",1
"Eonycteris spelaea","Rousettus amplexicaudatus",2
"Eonycteris spelaea","Rousettus leschenaultii",2
"Eonycteris spelaea","Scotophilus kuhlii",1
"Eonycteris spelaea","Sturnira lilium",1
"Eonycteris spelaea","Taphozous melanopogon",1
"Eonycteris spelaea","Triaenops afer",1
"Eonycteris spelaea","Triaenops persicus",1
"Eonycteris spelaea","Tylonycteris pachypus",1
"Eothenomys cachinus","Heimyscus fumosus",1
"Eothenomys cachinus","Hipposideros armiger",1
"Eothenomys cachinus","Hipposideros caffer",1
"Eothenomys cachinus","Hipposideros larvatus",1
"Eothenomys cachinus","Hipposideros lekaguli",1
"Eothenomys cachinus","Hipposideros pomona",1
"Eothenomys cachinus","Hipposideros ruber",1
"Eothenomys cachinus","Hylomyscus stella",1
"Eothenomys cachinus","Hystrix brachyura",1
"Eothenomys cachinus","Leopoldamys sabanus",1
"Eothenomys cachinus","Lissonycteris angolensis",1
"Eothenomys cachinus","Lyroderma lyra",1
"Eothenomys cachinus","Macaca leonina",1
"Eothenomys cachinus","Macaca nemestrina",1
"Eothenomys cachinus","Macronycteris commersoni",1
"Eothenomys cachinus","Malacomys longipes",1
"Eothenomys cachinus","Marmota himalayana",1
"Eothenomys cachinus","Mastomys natalensis",1
"Eothenomys cachinus","Miniopterus inflatus",1
"Eothenomys cachinus","Miniopterus magnater",1
"Eothenomys cachinus","Miniopterus pusillus",1
"Eothenomys cachinus","Miniopterus schreibersii",1
"Eothenomys cachinus","Mus musculoides",1
"Eothenomys cachinus","Myotis horsfieldii",1
"Eothenomys cachinus","Myotis pilosus",1
"Eothenomys cachinus","Niviventer eha",1
"Eothenomys cachinus","Nycteris hispida",1
"Eothenomys cachinus","Ochotona thibetana",1
"Eothenomys cachinus","Pipistrellus kuhlii",1
"Eothenomys cachinus","Praomys tullbergi",1
"Eothenomys cachinus","Pteropus alecto",1
"Eothenomys cachinus","Pteropus giganteus",1
"Eothenomys cachinus","Rattus argentiventer",1
"Eothenomys cachinus","Rattus exulans",1
"Eothenomys cachinus","Rattus losea",1
"Eothenomys cachinus","Rattus rattus",1
"Eothenomys cachinus","Rhinolophus affinis",1
"Eothenomys cachinus","Rhinolophus coelophyllus",1
"Eothenomys cachinus","Rhinolophus lepidus",1
"Eothenomys cachinus","Rhinolophus pusillus",1
"Eothenomys cachinus","Rhinolophus shameli",1
"Eothenomys cachinus","Rhinosciurus laticaudatus",1
"Eothenomys cachinus","Rhizomys pruinosus",1
"Eothenomys cachinus","Rhizomys sinensis",1
"Eothenomys cachinus","Rousettus amplexicaudatus",1
"Eothenomys cachinus","Rousettus leschenaultii",1
"Eothenomys cachinus","Scotophilus kuhlii",1
"Eothenomys cachinus","Sturnira lilium",1
"Eothenomys cachinus","Taphozous melanopogon",1
"Eothenomys cachinus","Triaenops afer",1
"Eothenomys cachinus","Triaenops persicus",1
"Eothenomys cachinus","Tylonycteris pachypus",1
"Eothenomys custos","Hybomys univittatus",1
"Eothenomys custos","Meriones meridianus",1
"Eothenomys custos","Microtus clarkei",1
"Eothenomys custos","Microtus fortis",1
"Eothenomys custos","Microtus gregalis",1
"Eothenomys custos","Mus caroli",1
"Eothenomys custos","Mus pahari",1
"Eothenomys custos","Myodes rufocanus",1
"Eothenomys custos","Niviventer coninga",1
"Eothenomys custos","Niviventer eha",1
"Eothenomys custos","Niviventer niviventer",1
"Eothenomys custos","Rattus andamanensis",1
"Eothenomys custos","Rattus annandalei",1
"Eothenomys custos","Rattus losea",1
"Eothenomys custos","Rattus nitidus",1
"Eothenomys custos","Rattus rattus",1
"Eothenomys custos","Rattus tanezumi",1
"Eothenomys custos","Tscherskia triton",1
"Eptesicus serotinus","Hipposideros armiger",1
"Eptesicus serotinus","Hipposideros caffer",1
"Eptesicus serotinus","Hipposideros larvatus",1
"Eptesicus serotinus","Hipposideros turpis",1
"Eptesicus serotinus","Hypsugo savii",1
"Eptesicus serotinus","Macronycteris gigas",1
"Eptesicus serotinus","Miniopterus inflatus",1
"Eptesicus serotinus","Miniopterus schreibersii",1
"Eptesicus serotinus","Myotis capaccinii",1
"Eptesicus serotinus","Myotis daubentonii",1
"Eptesicus serotinus","Myotis emarginatus",1
"Eptesicus serotinus","Myotis fimbriatus",1
"Eptesicus serotinus","Myotis macrodactylus",1
"Eptesicus serotinus","Myotis mystacinus",1
"Eptesicus serotinus","Myotis pequinius",1
"Eptesicus serotinus","Myotis pilosus",1
"Eptesicus serotinus","Nyctalus noctula",1
"Eptesicus serotinus","Pipistrellus kuhlii",1
"Eptesicus serotinus","Pipistrellus nathusii",1
"Eptesicus serotinus","Pipistrellus pipistrellus",1
"Eptesicus serotinus","Plecotus auritus",1
"Eptesicus serotinus","Rhinolophus affinis",1
"Eptesicus serotinus","Rhinolophus ferrumequinum",1
"Eptesicus serotinus","Rhinolophus hipposideros",1
"Eptesicus serotinus","Rhinolophus pearsonii",1
"Eptesicus serotinus","Rhinolophus thomasi",1
"Eptesicus serotinus","Rhinopoma hardwickii",1
"Eptesicus serotinus","Rousettus aegyptiacus",1
"Eptesicus serotinus","Tadarida brasiliensis",1
"Eptesicus serotinus","Taphozous melanopogon",1
"Eptesicus serotinus","Taphozous perforatus",1
"Eptesicus serotinus","Vespertilio murinus",1
"Eumetopias jubatus","Neomonachus schauinslandi",1
"Eumetopias jubatus","Scotophilus kuhlii",1
"Eumetopias jubatus","Zalophus californianus",2
"Heimyscus fumosus","Hipposideros armiger",1
"Heimyscus fumosus","Hipposideros caffer",1
"Heimyscus fumosus","Hipposideros larvatus",1
"Heimyscus fumosus","Hipposideros lekaguli",1
"Heimyscus fumosus","Hipposideros pomona",1
"Heimyscus fumosus","Hipposideros ruber",1
"Heimyscus fumosus","Hylomyscus stella",2
"Heimyscus fumosus","Hystrix brachyura",1
"Heimyscus fumosus","Leopoldamys sabanus",1
"Heimyscus fumosus","Lissonycteris angolensis",1
"Heimyscus fumosus","Lyroderma lyra",1
"Heimyscus fumosus","Macaca leonina",1
"Heimyscus fumosus","Macaca nemestrina",1
"Heimyscus fumosus","Macronycteris commersoni",1
"Heimyscus fumosus","Malacomys longipes",2
"Heimyscus fumosus","Marmota himalayana",1
"Heimyscus fumosus","Mastomys natalensis",1
"Heimyscus fumosus","Miniopterus inflatus",1
"Heimyscus fumosus","Miniopterus magnater",1
"Heimyscus fumosus","Miniopterus pusillus",1
"Heimyscus fumosus","Miniopterus schreibersii",1
"Heimyscus fumosus","Mus musculoides",2
"Heimyscus fumosus","Myotis horsfieldii",1
"Heimyscus fumosus","Myotis pilosus",1
"Heimyscus fumosus","Niviventer eha",1
"Heimyscus fumosus","Nycteris hispida",1
"Heimyscus fumosus","Ochotona thibetana",1
"Heimyscus fumosus","Pipistrellus kuhlii",1
"Heimyscus fumosus","Praomys tullbergi",2
"Heimyscus fumosus","Pteropus alecto",1
"Heimyscus fumosus","Pteropus giganteus",1
"Heimyscus fumosus","Rattus argentiventer",1
"Heimyscus fumosus","Rattus exulans",1
"Heimyscus fumosus","Rattus losea",1
"Heimyscus fumosus","Rattus rattus",1
"Heimyscus fumosus","Rhinolophus affinis",1
"Heimyscus fumosus","Rhinolophus coelophyllus",1
"Heimyscus fumosus","Rhinolophus lepidus",1
"Heimyscus fumosus","Rhinolophus pusillus",1
"Heimyscus fumosus","Rhinolophus shameli",1
"Heimyscus fumosus","Rhinosciurus laticaudatus",1
"Heimyscus fumosus","Rhizomys pruinosus",1
