"Species1","Species2","n_virus"
"Acinonyx jubatus","Ailuropoda melanoleuca",1
"Acinonyx jubatus","Ailurus fulgens",1
"Acinonyx jubatus","Canis adustus",1
"Acinonyx jubatus","Canis aureus",1
"Acinonyx jubatus","Canis latrans",1
"Acinonyx jubatus","Canis lupus",1
"Acinonyx jubatus","Canis mesomelas",1
"Acinonyx jubatus","Canis simensis",1
"Acinonyx jubatus","Caracal caracal",1
"Acinonyx jubatus","Cerdocyon thous",1
"Acinonyx jubatus","Cervus nippon",1
"Acinonyx jubatus","Choloepus didactylus",1
"Acinonyx jubatus","Chrysocyon brachyurus",1
"Acinonyx jubatus","Crocuta crocuta",1
"Acinonyx jubatus","Cystophora cristata",1
"Acinonyx jubatus","Gulo gulo",1
"Acinonyx jubatus","Halichoerus grypus",1
"Acinonyx jubatus","Herpailurus yagouaroundi",1
"Acinonyx jubatus","Leopardus pardalis",1
"Acinonyx jubatus","Lobodon carcinophaga",1
"Acinonyx jubatus","Lontra canadensis",1
"Acinonyx jubatus","Lycalopex griseus",1
"Acinonyx jubatus","Lycalopex gymnocercus",1
"Acinonyx jubatus","Lycaon pictus",1
"Acinonyx jubatus","Lynx canadensis",1
"Acinonyx jubatus","Lynx lynx",1
"Acinonyx jubatus","Lynx pardinus",1
"Acinonyx jubatus","Lynx rufus",1
"Acinonyx jubatus","Macaca fascicularis",1
"Acinonyx jubatus","Macaca fuscata",1
"Acinonyx jubatus","Marmota caudata",1
"Acinonyx jubatus","Martes foina",1
"Acinonyx jubatus","Martes martes",1
"Acinonyx jubatus","Martes melampus",1
"Acinonyx jubatus","Martes pennanti",1
"Acinonyx jubatus","Martes zibellina",1
"Acinonyx jubatus","Meles leucurus",1
"Acinonyx jubatus","Meles meles",1
"Acinonyx jubatus","Melogale moschata",1
"Acinonyx jubatus","Mephitis mephitis",1
"Acinonyx jubatus","Mustela lutreola",1
"Acinonyx jubatus","Mustela nigripes",1
"Acinonyx jubatus","Mustela nivalis",1
"Acinonyx jubatus","Mustela putorius",1
"Acinonyx jubatus","Mustela sibirica",1
"Acinonyx jubatus","Myrmecophaga tridactyla",1
"Acinonyx jubatus","Nasua nasua",1
"Acinonyx jubatus","Neovison vison",1
"Acinonyx jubatus","Nyctereutes procyonoides",1
"Acinonyx jubatus","Odobenus rosmarus",1
"Acinonyx jubatus","Otocyon megalotis",1
"Acinonyx jubatus","Paguma larvata",1
"Acinonyx jubatus","Panthera leo",1
"Acinonyx jubatus","Panthera onca",1
"Acinonyx jubatus","Panthera pardus",1
"Acinonyx jubatus","Panthera tigris",1
"Acinonyx jubatus","Paradoxurus hermaphroditus",1
"Acinonyx jubatus","Parahyaena brunnea",1
"Acinonyx jubatus","Pecari tajacu",1
"Acinonyx jubatus","Phoca vitulina",1
"Acinonyx jubatus","Procyon lotor",1
"Acinonyx jubatus","Procyon pygmaeus",1
"Acinonyx jubatus","Puma concolor",1
"Acinonyx jubatus","Pusa caspica",1
"Acinonyx jubatus","Pusa sibirica",1
"Acinonyx jubatus","Sus scrofa",1
"Acinonyx jubatus","Tamandua tetradactyla",1
"Acinonyx jubatus","Taxidea taxus",1
"Acinonyx jubatus","Tremarctos ornatus",1
"Acinonyx jubatus","Urocyon cinereoargenteus",1
"Acinonyx jubatus","Urocyon littoralis",1
"Acinonyx jubatus","Ursus americanus",1
"Acinonyx jubatus","Ursus arctos",1
"Acinonyx jubatus","Ursus maritimus",1
"Acinonyx jubatus","Viverricula indica",1
"Acinonyx jubatus","Vulpes lagopus",1
"Acinonyx jubatus","Vulpes macrotis",1
"Acinonyx jubatus","Vulpes velox",1
"Acinonyx jubatus","Vulpes vulpes",1
"Acinonyx jubatus","Vulpes zerda",1
"Acinonyx jubatus","Zalophus californianus",1
"Aepyceros melampus","Alcelaphus buselaphus",2
"Aepyceros melampus","Alces alces",1
"Aepyceros melampus","Antidorcas marsupialis",1
"Aepyceros melampus","Antilocapra americana",1
"Aepyceros melampus","Axis axis",2
"Aepyceros melampus","Bison bison",1
"Aepyceros melampus","Cervus elaphus",1
"Aepyceros melampus","Connochaetes taurinus",2
"Aepyceros melampus","Dama dama",1
"Aepyceros melampus","Damaliscus lunatus",1
"Aepyceros melampus","Giraffa camelopardalis",2
"Aepyceros melampus","Hippotragus equinus",1
"Aepyceros melampus","Hippotragus niger",1
"Aepyceros melampus","Kobus ellipsiprymnus",1
"Aepyceros melampus","Kobus kob",1
"Aepyceros melampus","Kobus leche",1
"Aepyceros melampus","Nanger granti",1
"Aepyceros melampus","Odocoileus hemionus",1
"Aepyceros melampus","Odocoileus virginianus",1
"Aepyceros melampus","Oryx gazella",1
"Aepyceros melampus","Ourebia ourebi",1
"Aepyceros melampus","Ovis canadensis",1
"Aepyceros melampus","Ozotoceros bezoarticus",1
"Aepyceros melampus","Panthera leo",1
"Aepyceros melampus","Phacochoerus aethiopicus",2
"Aepyceros melampus","Potamochoerus porcus",1
"Aepyceros melampus","Redunca arundinum",1
"Aepyceros melampus","Rupicapra rupicapra",1
"Aepyceros melampus","Syncerus caffer",2
"Aepyceros melampus","Tragelaphus strepsiceros",2
"Aepyceros melampus","Vicugna vicugna",1
"Aepyceros melampus","Bison bonasus",1
"Aepyceros melampus","Bos gaurus",1
"Aepyceros melampus","Hippopotamus amphibius",1
"Aepyceros melampus","Sus scrofa",1
"Aepyceros melampus","Tragelaphus imberbis",1
"Aepyceros melampus","Tragelaphus oryx",1
"Aepyceros melampus","Tragelaphus scriptus",1
"Aethomys ineptus","Apodemus peninsulae",1
"Aethomys ineptus","Ctenodactylus gundi",1
"Aethomys ineptus","Eliurus minor",1
"Aethomys ineptus","Eliurus tanala",1
"Aethomys ineptus","Gerbilliscus leucogaster",1
"Aethomys ineptus","Lemniscomys rosalia",1
"Aethomys ineptus","Mastomys coucha",1
"Aethomys ineptus","Meriones shawi",1
"Aethomys ineptus","Mus minutoides",1
"Aethomys ineptus","Psammomys obesus",1
"Aethomys ineptus","Rattus rattus",1
"Aethomys ineptus","Steatomys pratensis",1
"Ailuropoda melanoleuca","Ailurus fulgens",1
"Ailuropoda melanoleuca","Canis adustus",1
"Ailuropoda melanoleuca","Canis aureus",1
"Ailuropoda melanoleuca","Canis latrans",2
"Ailuropoda melanoleuca","Canis lupus",1
"Ailuropoda melanoleuca","Canis mesomelas",1
"Ailuropoda melanoleuca","Canis simensis",1
"Ailuropoda melanoleuca","Caracal caracal",1
"Ailuropoda melanoleuca","Cerdocyon thous",1
"Ailuropoda melanoleuca","Cervus nippon",1
"Ailuropoda melanoleuca","Choloepus didactylus",1
"Ailuropoda melanoleuca","Chrysocyon brachyurus",1
"Ailuropoda melanoleuca","Crocuta crocuta",1
"Ailuropoda melanoleuca","Cystophora cristata",1
"Ailuropoda melanoleuca","Gulo gulo",1
"Ailuropoda melanoleuca","Halichoerus grypus",1
"Ailuropoda melanoleuca","Herpailurus yagouaroundi",1
"Ailuropoda melanoleuca","Leopardus pardalis",1
"Ailuropoda melanoleuca","Lobodon carcinophaga",1
"Ailuropoda melanoleuca","Lontra canadensis",1
"Ailuropoda melanoleuca","Lycalopex griseus",1
"Ailuropoda melanoleuca","Lycalopex gymnocercus",1
"Ailuropoda melanoleuca","Lycaon pictus",2
"Ailuropoda melanoleuca","Lynx canadensis",1
"Ailuropoda melanoleuca","Lynx lynx",1
"Ailuropoda melanoleuca","Lynx pardinus",1
"Ailuropoda melanoleuca","Lynx rufus",1
"Ailuropoda melanoleuca","Macaca fascicularis",1
"Ailuropoda melanoleuca","Macaca fuscata",1
"Ailuropoda melanoleuca","Marmota caudata",1
"Ailuropoda melanoleuca","Martes foina",1
"Ailuropoda melanoleuca","Martes martes",1
"Ailuropoda melanoleuca","Martes melampus",1
"Ailuropoda melanoleuca","Martes pennanti",1
"Ailuropoda melanoleuca","Martes zibellina",1
"Ailuropoda melanoleuca","Meles leucurus",1
"Ailuropoda melanoleuca","Meles meles",1
"Ailuropoda melanoleuca","Melogale moschata",1
"Ailuropoda melanoleuca","Mephitis mephitis",1
"Ailuropoda melanoleuca","Mustela lutreola",2
"Ailuropoda melanoleuca","Mustela nigripes",1
"Ailuropoda melanoleuca","Mustela nivalis",1
"Ailuropoda melanoleuca","Mustela putorius",2
"Ailuropoda melanoleuca","Mustela sibirica",1
"Ailuropoda melanoleuca","Myrmecophaga tridactyla",1
"Ailuropoda melanoleuca","Nasua nasua",1
"Ailuropoda melanoleuca","Neovison vison",2
"Ailuropoda melanoleuca","Nyctereutes procyonoides",1
"Ailuropoda melanoleuca","Odobenus rosmarus",1
"Ailuropoda melanoleuca","Otocyon megalotis",1
"Ailuropoda melanoleuca","Paguma larvata",1
"Ailuropoda melanoleuca","Panthera leo",1
"Ailuropoda melanoleuca","Panthera onca",1
"Ailuropoda melanoleuca","Panthera pardus",1
"Ailuropoda melanoleuca","Panthera tigris",1
"Ailuropoda melanoleuca","Paradoxurus hermaphroditus",1
"Ailuropoda melanoleuca","Parahyaena brunnea",1
"Ailuropoda melanoleuca","Pecari tajacu",1
"Ailuropoda melanoleuca","Phoca vitulina",1
"Ailuropoda melanoleuca","Procyon lotor",1
"Ailuropoda melanoleuca","Procyon pygmaeus",1
"Ailuropoda melanoleuca","Puma concolor",1
"Ailuropoda melanoleuca","Pusa caspica",1
"Ailuropoda melanoleuca","Pusa sibirica",1
"Ailuropoda melanoleuca","Sus scrofa",1
"Ailuropoda melanoleuca","Tamandua tetradactyla",1
"Ailuropoda melanoleuca","Taxidea taxus",1
"Ailuropoda melanoleuca","Tremarctos ornatus",1
"Ailuropoda melanoleuca","Urocyon cinereoargenteus",1
"Ailuropoda melanoleuca","Urocyon littoralis",1
"Ailuropoda melanoleuca","Ursus americanus",1
"Ailuropoda melanoleuca","Ursus arctos",1
"Ailuropoda melanoleuca","Ursus maritimus",1
"Ailuropoda melanoleuca","Viverricula indica",1
"Ailuropoda melanoleuca","Vulpes lagopus",1
"Ailuropoda melanoleuca","Vulpes macrotis",1
"Ailuropoda melanoleuca","Vulpes velox",1
"Ailuropoda melanoleuca","Vulpes vulpes",2
"Ailuropoda melanoleuca","Vulpes zerda",1
"Ailuropoda melanoleuca","Zalophus californianus",1
"Ailurus fulgens","Canis adustus",1
"Ailurus fulgens","Canis aureus",1
"Ailurus fulgens","Canis latrans",1
"Ailurus fulgens","Canis lupus",1
"Ailurus fulgens","Canis mesomelas",1
"Ailurus fulgens","Canis simensis",1
"Ailurus fulgens","Caracal caracal",1
"Ailurus fulgens","Cerdocyon thous",1
"Ailurus fulgens","Cervus nippon",1
"Ailurus fulgens","Choloepus didactylus",1
"Ailurus fulgens","Chrysocyon brachyurus",1
"Ailurus fulgens","Crocuta crocuta",1
"Ailurus fulgens","Cystophora cristata",1
"Ailurus fulgens","Gulo gulo",1
"Ailurus fulgens","Halichoerus grypus",1
"Ailurus fulgens","Herpailurus yagouaroundi",1
"Ailurus fulgens","Leopardus pardalis",1
"Ailurus fulgens","Lobodon carcinophaga",1
"Ailurus fulgens","Lontra canadensis",1
"Ailurus fulgens","Lycalopex griseus",1
"Ailurus fulgens","Lycalopex gymnocercus",1
"Ailurus fulgens","Lycaon pictus",1
"Ailurus fulgens","Lynx canadensis",1
"Ailurus fulgens","Lynx lynx",1
"Ailurus fulgens","Lynx pardinus",1
"Ailurus fulgens","Lynx rufus",1
"Ailurus fulgens","Macaca fascicularis",2
"Ailurus fulgens","Macaca fuscata",1
"Ailurus fulgens","Marmota caudata",1
"Ailurus fulgens","Martes foina",1
"Ailurus fulgens","Martes martes",1
"Ailurus fulgens","Martes melampus",1
"Ailurus fulgens","Martes pennanti",1
"Ailurus fulgens","Martes zibellina",1
"Ailurus fulgens","Meles leucurus",1
"Ailurus fulgens","Meles meles",1
"Ailurus fulgens","Melogale moschata",1
"Ailurus fulgens","Mephitis mephitis",1
"Ailurus fulgens","Mustela lutreola",1
"Ailurus fulgens","Mustela nigripes",1
"Ailurus fulgens","Mustela nivalis",1
"Ailurus fulgens","Mustela putorius",1
"Ailurus fulgens","Mustela sibirica",1
"Ailurus fulgens","Myrmecophaga tridactyla",1
"Ailurus fulgens","Nasua nasua",1
"Ailurus fulgens","Neovison vison",1
"Ailurus fulgens","Nyctereutes procyonoides",1
"Ailurus fulgens","Odobenus rosmarus",1
"Ailurus fulgens","Otocyon megalotis",1
"Ailurus fulgens","Paguma larvata",1
"Ailurus fulgens","Panthera leo",1
"Ailurus fulgens","Panthera onca",1
"Ailurus fulgens","Panthera pardus",1
"Ailurus fulgens","Panthera tigris",2
"Ailurus fulgens","Paradoxurus hermaphroditus",1
"Ailurus fulgens","Parahyaena brunnea",1
"Ailurus fulgens","Pecari tajacu",1
"Ailurus fulgens","Phoca vitulina",1
"Ailurus fulgens","Procyon lotor",1
"Ailurus fulgens","Procyon pygmaeus",1
"Ailurus fulgens","Puma concolor",1
"Ailurus fulgens","Pusa caspica",1
"Ailurus fulgens","Pusa sibirica",1
"Ailurus fulgens","Sus scrofa",1
"Ailurus fulgens","Tamandua tetradactyla",1
"Ailurus fulgens","Taxidea taxus",1
"Ailurus fulgens","Tremarctos ornatus",1
"Ailurus fulgens","Urocyon cinereoargenteus",1
"Ailurus fulgens","Urocyon littoralis",1
"Ailurus fulgens","Ursus americanus",1
"Ailurus fulgens","Ursus arctos",1
"Ailurus fulgens","Ursus maritimus",1
"Ailurus fulgens","Viverricula indica",1
"Ailurus fulgens","Vulpes lagopus",1
"Ailurus fulgens","Vulpes macrotis",1
"Ailurus fulgens","Vulpes velox",1
"Ailurus fulgens","Vulpes vulpes",1
"Ailurus fulgens","Vulpes zerda",1
"Ailurus fulgens","Zalophus californianus",1
"Ailurus fulgens","Macaca mulatta",1
"Ailurus fulgens","Macaca radiata",1
"Ailurus fulgens","Semnopithecus entellus",1
"Alcelaphus buselaphus","Alces alces",1
"Alcelaphus buselaphus","Antidorcas marsupialis",1
"Alcelaphus buselaphus","Antilocapra americana",1
"Alcelaphus buselaphus","Axis axis",2
"Alcelaphus buselaphus","Bison bison",1
"Alcelaphus buselaphus","Cervus elaphus",1
"Alcelaphus buselaphus","Connochaetes taurinus",2
"Alcelaphus buselaphus","Dama dama",1
"Alcelaphus buselaphus","Damaliscus lunatus",1
"Alcelaphus buselaphus","Giraffa camelopardalis",2
"Alcelaphus buselaphus","Hippotragus equinus",1
"Alcelaphus buselaphus","Hippotragus niger",1
"Alcelaphus buselaphus","Kobus ellipsiprymnus",1
"Alcelaphus buselaphus","Kobus kob",1
"Alcelaphus buselaphus","Kobus leche",1
"Alcelaphus buselaphus","Nanger granti",1
"Alcelaphus buselaphus","Odocoileus hemionus",1
"Alcelaphus buselaphus","Odocoileus virginianus",1
"Alcelaphus buselaphus","Oryx gazella",1
"Alcelaphus buselaphus","Ourebia ourebi",1
"Alcelaphus buselaphus","Ovis canadensis",1
"Alcelaphus buselaphus","Ozotoceros bezoarticus",1
"Alcelaphus buselaphus","Panthera leo",1
"Alcelaphus buselaphus","Phacochoerus aethiopicus",2
"Alcelaphus buselaphus","Potamochoerus porcus",1
"Alcelaphus buselaphus","Redunca arundinum",1
"Alcelaphus buselaphus","Rupicapra rupicapra",1
"Alcelaphus buselaphus","Syncerus caffer",2
"Alcelaphus buselaphus","Tragelaphus strepsiceros",2
"Alcelaphus buselaphus","Vicugna vicugna",1
"Alcelaphus buselaphus","Bison bonasus",1
"Alcelaphus buselaphus","Bos gaurus",1
"Alcelaphus buselaphus","Hippopotamus amphibius",1
"Alcelaphus buselaphus","Sus scrofa",1
"Alcelaphus buselaphus","Tragelaphus imberbis",1
"Alcelaphus buselaphus","Tragelaphus oryx",1
"Alcelaphus buselaphus","Tragelaphus scriptus",1
"Alces alces","Antidorcas marsupialis",1
"Alces alces","Antilocapra americana",1
"Alces alces","Axis axis",1
"Alces alces","Bison bison",1
"Alces alces","Cervus elaphus",1
"Alces alces","Connochaetes taurinus",1
"Alces alces","Dama dama",1
"Alces alces","Damaliscus lunatus",1
"Alces alces","Giraffa camelopardalis",1
"Alces alces","Hippotragus equinus",1
"Alces alces","Hippotragus niger",1
"Alces alces","Kobus ellipsiprymnus",1
"Alces alces","Kobus kob",1
"Alces alces","Kobus leche",1
"Alces alces","Nanger granti",1
"Alces alces","Odocoileus hemionus",1
"Alces alces","Odocoileus virginianus",1
"Alces alces","Oryx gazella",1
"Alces alces","Ourebia ourebi",1
"Alces alces","Ovis canadensis",1
"Alces alces","Ozotoceros bezoarticus",1
"Alces alces","Panthera leo",1
"Alces alces","Phacochoerus aethiopicus",1
"Alces alces","Potamochoerus porcus",1
"Alces alces","Redunca arundinum",1
"Alces alces","Rupicapra rupicapra",1
"Alces alces","Syncerus caffer",1
"Alces alces","Tragelaphus strepsiceros",1
"Alces alces","Vicugna vicugna",1
"Allocricetulus eversmanni","Apodemus agrarius",1
"Allocricetulus eversmanni","Apodemus draco",1
"Allocricetulus eversmanni","Apodemus peninsulae",1
"Allocricetulus eversmanni","Apodemus sylvaticus",1
"Allocricetulus eversmanni","Bandicota indica",1
"Allocricetulus eversmanni","Cricetulus longicaudatus",1
"Allocricetulus eversmanni","Cricetulus migratorius",1
"Allocricetulus eversmanni","Crocidura lasiura",1
"Allocricetulus eversmanni","Crocidura shantungensis",1
"Allocricetulus eversmanni","Meriones unguiculatus",1
"Allocricetulus eversmanni","Myodes rufocanus",1
"Allocricetulus eversmanni","Myodes rutilus",1
"Allocricetulus eversmanni","Niviventer confucianus",1
"Allocricetulus eversmanni","Niviventer fulvescens",1
"Allocricetulus eversmanni","Rattus rattus",1
"Allocricetulus eversmanni","Rattus tanezumi",1
"Allocricetulus eversmanni","Rhombomys opimus",1
"Allocricetulus eversmanni","Spermophilus dauricus",1
"Allocricetulus eversmanni","Spermophilus erythrogenys",1
"Allocricetulus eversmanni","Suncus murinus",1
"Antidorcas marsupialis","Antilocapra americana",1
"Antidorcas marsupialis","Axis axis",1
"Antidorcas marsupialis","Bison bison",1
"Antidorcas marsupialis","Cervus elaphus",1
"Antidorcas marsupialis","Connochaetes taurinus",1
"Antidorcas marsupialis","Dama dama",1
"Antidorcas marsupialis","Damaliscus lunatus",1
"Antidorcas marsupialis","Giraffa camelopardalis",1
"Antidorcas marsupialis","Hippotragus equinus",1
"Antidorcas marsupialis","Hippotragus niger",1
"Antidorcas marsupialis","Kobus ellipsiprymnus",1
"Antidorcas marsupialis","Kobus kob",1
"Antidorcas marsupialis","Kobus leche",1
"Antidorcas marsupialis","Nanger granti",1
"Antidorcas marsupialis","Odocoileus hemionus",1
"Antidorcas marsupialis","Odocoileus virginianus",1
"Antidorcas marsupialis","Oryx gazella",1
"Antidorcas marsupialis","Ourebia ourebi",1
"Antidorcas marsupialis","Ovis canadensis",1
"Antidorcas marsupialis","Ozotoceros bezoarticus",1
"Antidorcas marsupialis","Panthera leo",1
"Antidorcas marsupialis","Phacochoerus aethiopicus",1
"Antidorcas marsupialis","Potamochoerus porcus",1
"Antidorcas marsupialis","Redunca arundinum",1
"Antidorcas marsupialis","Rupicapra rupicapra",1
"Antidorcas marsupialis","Syncerus caffer",1
"Antidorcas marsupialis","Tragelaphus strepsiceros",1
"Antidorcas marsupialis","Vicugna vicugna",1
"Antilocapra americana","Axis axis",1
"Antilocapra americana","Bison bison",2
"Antilocapra americana","Cervus elaphus",2
"Antilocapra americana","Connochaetes taurinus",1
"Antilocapra americana","Dama dama",2
"Antilocapra americana","Damaliscus lunatus",1
"Antilocapra americana","Giraffa camelopardalis",1
"Antilocapra americana","Hippotragus equinus",1
"Antilocapra americana","Hippotragus niger",1
"Antilocapra americana","Kobus ellipsiprymnus",1
"Antilocapra americana","Kobus kob",1
"Antilocapra americana","Kobus leche",1
"Antilocapra americana","Nanger granti",1
"Antilocapra americana","Odocoileus hemionus",2
"Antilocapra americana","Odocoileus virginianus",2
"Antilocapra americana","Oryx gazella",1
"Antilocapra americana","Ourebia ourebi",1
"Antilocapra americana","Ovis canadensis",2
"Antilocapra americana","Ozotoceros bezoarticus",1
"Antilocapra americana","Panthera leo",1
"Antilocapra americana","Phacochoerus aethiopicus",1
"Antilocapra americana","Potamochoerus porcus",1
"Antilocapra americana","Redunca arundinum",1
"Antilocapra americana","Rupicapra rupicapra",1
"Antilocapra americana","Syncerus caffer",1
"Antilocapra americana","Tragelaphus strepsiceros",1
"Antilocapra americana","Vicugna vicugna",1
"Antilocapra americana","Ceratotherium simum",1
"Antilocapra americana","Cercopithecus ascanius",1
"Antilocapra americana","Cercopithecus mitis",1
"Antilocapra americana","Chlorocebus pygerythrus",1
"Antilocapra americana","Diceros bicornis",1
"Antilocapra americana","Macaca mulatta",1
"Antilocapra americana","Martes pennanti",1
"Antilocapra americana","Papio cynocephalus",1
"Antilocapra americana","Papio ursinus",1
"Antilocapra americana","Ursus americanus",1
"Aotus azarae","Aotus trivirgatus",1
"Aotus azarae","Callithrix jacchus",1
"Aotus azarae","Chlorocebus aethiops",1
"Aotus azarae","Chlorocebus sabaeus",1
"Aotus azarae","Colobus guereza",1
"Aotus azarae","Gorilla beringei",1
"Aotus azarae","Gorilla gorilla",1
"Aotus azarae","Macaca fascicularis",1
"Aotus azarae","Macaca fuscata",1
"Aotus azarae","Macaca mulatta",1
"Aotus azarae","Macaca radiata",1
"Aotus azarae","Miopithecus talapoin",1
"Aotus azarae","Pan troglodytes",1
"Aotus azarae","Pithecia monachus",1
"Aotus azarae","Pteropus neohibernicus",1
"Aotus azarae","Pteropus rayneri",1
"Aotus azarae","Pteropus tonganus",1
"Aotus azarae","Saguinus mystax",1
"Aotus azarae","Saguinus oedipus",1
"Aotus azarae","Saimiri sciureus",1
"Aotus azarae","Semnopithecus entellus",1
"Aotus azarae","Trachypithecus cristatus",1
"Aotus trivirgatus","Callithrix jacchus",1
"Aotus trivirgatus","Chlorocebus aethiops",1
"Aotus trivirgatus","Chlorocebus sabaeus",1
"Aotus trivirgatus","Colobus guereza",1
"Aotus trivirgatus","Gorilla beringei",1
"Aotus trivirgatus","Gorilla gorilla",1
"Aotus trivirgatus","Macaca fascicularis",1
"Aotus trivirgatus","Macaca fuscata",1
"Aotus trivirgatus","Macaca mulatta",1
"Aotus trivirgatus","Macaca radiata",1
"Aotus trivirgatus","Miopithecus talapoin",1
"Aotus trivirgatus","Pan troglodytes",1
"Aotus trivirgatus","Pithecia monachus",1
"Aotus trivirgatus","Pteropus neohibernicus",1
"Aotus trivirgatus","Pteropus rayneri",1
"Aotus trivirgatus","Pteropus tonganus",1
"Aotus trivirgatus","Saguinus mystax",1
"Aotus trivirgatus","Saguinus oedipus",1
"Aotus trivirgatus","Saimiri sciureus",1
"Aotus trivirgatus","Semnopithecus entellus",1
"Aotus trivirgatus","Trachypithecus cristatus",1
"Apodemus agrarius","Apodemus draco",1
"Apodemus agrarius","Apodemus peninsulae",1
"Apodemus agrarius","Apodemus sylvaticus",1
"Apodemus agrarius","Bandicota indica",1
"Apodemus agrarius","Cricetulus longicaudatus",1
"Apodemus agrarius","Cricetulus migratorius",1
"Apodemus agrarius","Crocidura lasiura",1
"Apodemus agrarius","Crocidura shantungensis",1
"Apodemus agrarius","Meriones unguiculatus",1
"Apodemus agrarius","Myodes rufocanus",1
"Apodemus agrarius","Myodes rutilus",1
"Apodemus agrarius","Niviventer confucianus",1
"Apodemus agrarius","Niviventer fulvescens",1
"Apodemus agrarius","Rattus rattus",1
"Apodemus agrarius","Rattus tanezumi",1
"Apodemus agrarius","Rhombomys opimus",1
"Apodemus agrarius","Spermophilus dauricus",1
"Apodemus agrarius","Spermophilus erythrogenys",1
"Apodemus agrarius","Suncus murinus",1
"Apodemus agrarius","Lophuromys flavopunctatus",1
"Apodemus agrarius","Mastomys natalensis",1
"Apodemus agrarius","Mus minutoides",1
"Apodemus agrarius","Mus triton",1
"Apodemus draco","Apodemus peninsulae",1
"Apodemus draco","Apodemus sylvaticus",1
"Apodemus draco","Bandicota indica",1
"Apodemus draco","Cricetulus longicaudatus",1
"Apodemus draco","Cricetulus migratorius",1
"Apodemus draco","Crocidura lasiura",1
"Apodemus draco","Crocidura shantungensis",1
"Apodemus draco","Meriones unguiculatus",1
"Apodemus draco","Myodes rufocanus",1
"Apodemus draco","Myodes rutilus",1
"Apodemus draco","Niviventer confucianus",1
"Apodemus draco","Niviventer fulvescens",1
"Apodemus draco","Rattus rattus",1
"Apodemus draco","Rattus tanezumi",1
"Apodemus draco","Rhombomys opimus",1
"Apodemus draco","Spermophilus dauricus",1
"Apodemus draco","Spermophilus erythrogenys",1
"Apodemus draco","Suncus murinus",1
"Apodemus peninsulae","Apodemus sylvaticus",1
"Apodemus peninsulae","Bandicota indica",1
"Apodemus peninsulae","Cricetulus longicaudatus",1
"Apodemus peninsulae","Cricetulus migratorius",1
"Apodemus peninsulae","Crocidura lasiura",1
"Apodemus peninsulae","Crocidura shantungensis",1
"Apodemus peninsulae","Meriones unguiculatus",1
"Apodemus peninsulae","Myodes rufocanus",1
"Apodemus peninsulae","Myodes rutilus",1
"Apodemus peninsulae","Niviventer confucianus",1
"Apodemus peninsulae","Niviventer fulvescens",1
"Apodemus peninsulae","Rattus rattus",2
"Apodemus peninsulae","Rattus tanezumi",1
"Apodemus peninsulae","Rhombomys opimus",1
"Apodemus peninsulae","Spermophilus dauricus",1
"Apodemus peninsulae","Spermophilus erythrogenys",1
"Apodemus peninsulae","Suncus murinus",1
"Apodemus peninsulae","Ctenodactylus gundi",1
"Apodemus peninsulae","Eliurus minor",1
"Apodemus peninsulae","Eliurus tanala",1
"Apodemus peninsulae","Gerbilliscus leucogaster",1
"Apodemus peninsulae","Lemniscomys rosalia",1
"Apodemus peninsulae","Mastomys coucha",1
"Apodemus peninsulae","Meriones shawi",1
"Apodemus peninsulae","Mus minutoides",1
"Apodemus peninsulae","Psammomys obesus",1
"Apodemus peninsulae","Steatomys pratensis",1
"Apodemus sylvaticus","Bandicota indica",1
"Apodemus sylvaticus","Cricetulus longicaudatus",1
"Apodemus sylvaticus","Cricetulus migratorius",1
"Apodemus sylvaticus","Crocidura lasiura",1
"Apodemus sylvaticus","Crocidura shantungensis",1
"Apodemus sylvaticus","Meriones unguiculatus",1
"Apodemus sylvaticus","Myodes rufocanus",1
"Apodemus sylvaticus","Myodes rutilus",1
"Apodemus sylvaticus","Niviventer confucianus",1
"Apodemus sylvaticus","Niviventer fulvescens",1
"Apodemus sylvaticus","Rattus rattus",1
"Apodemus sylvaticus","Rattus tanezumi",1
"Apodemus sylvaticus","Rhombomys opimus",1
"Apodemus sylvaticus","Spermophilus dauricus",1
"Apodemus sylvaticus","Spermophilus erythrogenys",1
"Apodemus sylvaticus","Suncus murinus",1
"Apodemus sylvaticus","Callithrix geoffroyi",1
"Apodemus sylvaticus","Callithrix jacchus",1
"Apodemus sylvaticus","Cricetus cricetus",1
"Apodemus sylvaticus","Mesocricetus auratus",1
"Apodemus sylvaticus","Microtus agrestis",1
"Apodemus sylvaticus","Mus musculus",1
"Apodemus sylvaticus","Mustela nigripes",1
"Apodemus sylvaticus","Myodes glareolus",1
"Apodemus sylvaticus","Rattus norvegicus",1
"Apodemus sylvaticus","Sciurus carolinensis",1
"Arctocephalus forsteri","Callorhinus ursinus",1
"Arctocephalus forsteri","Canis lupus",1
"Arctocephalus forsteri","Cystophora cristata",1
"Arctocephalus forsteri","Enhydra lutris",1
"Arctocephalus forsteri","Eumetopias jubatus",1
"Arctocephalus forsteri","Halichoerus grypus",1
"Arctocephalus forsteri","Hydrurga leptonyx",1
"Arctocephalus forsteri","Lobodon carcinophaga",1
"Arctocephalus forsteri","Lynx lynx",1
"Arctocephalus forsteri","Mustela lutreola",1
"Arctocephalus forsteri","Neovison vison",1
"Arctocephalus forsteri","Odobenus rosmarus",1
"Arctocephalus forsteri","Phoca largha",1
"Arctocephalus forsteri","Phoca vitulina",1
