"Species1","Species2","n_virus"
"Antidorcas marsupialis","Capra aegagrus",1
"Antidorcas marsupialis","Capreolus capreolus",1
"Antidorcas marsupialis","Connochaetes gnou",1
"Antidorcas marsupialis","Connochaetes taurinus",1
"Antidorcas marsupialis","Cricetulus barabensis",1
"Antidorcas marsupialis","Damaliscus lunatus",1
"Antidorcas marsupialis","Elephas maximus",1
"Antidorcas marsupialis","Erinaceus europaeus",1
"Antidorcas marsupialis","Eudorcas thomsonii",1
"Antidorcas marsupialis","Gazella arabica",1
"Antidorcas marsupialis","Gazella bennettii",1
"Antidorcas marsupialis","Gazella dorcas",1
"Antidorcas marsupialis","Gazella gazella",1
"Antidorcas marsupialis","Gazella subgutturosa",1
"Antidorcas marsupialis","Giraffa camelopardalis",1
"Antidorcas marsupialis","Helarctos malayanus",1
"Antidorcas marsupialis","Hippotragus equinus",1
"Antidorcas marsupialis","Hippotragus niger",1
"Antidorcas marsupialis","Kobus ellipsiprymnus",1
"Antidorcas marsupialis","Loxodonta africana",1
"Antidorcas marsupialis","Macropus giganteus",1
"Antidorcas marsupialis","Muntiacus muntjak",1
"Antidorcas marsupialis","Nanger granti",1
"Antidorcas marsupialis","Odocoileus virginianus",1
"Antidorcas marsupialis","Oryx gazella",1
"Antidorcas marsupialis","Oryx leucoryx",1
"Antidorcas marsupialis","Ovis vignei",1
"Antidorcas marsupialis","Phacochoerus aethiopicus",1
"Antidorcas marsupialis","Potamochoerus porcus",1
"Antidorcas marsupialis","Procapra gutturosa",1
"Antidorcas marsupialis","Raphicerus sharpei",1
"Antidorcas marsupialis","Redunca arundinum",1
"Antidorcas marsupialis","Rusa unicolor",1
"Antidorcas marsupialis","Saiga tatarica",1
"Antidorcas marsupialis","Sus scrofa",1
"Antidorcas marsupialis","Sylvicapra grimmia",1
"Antidorcas marsupialis","Syncerus caffer",1
"Antidorcas marsupialis","Tragelaphus imberbis",1
"Antidorcas marsupialis","Tragelaphus oryx",1
"Antidorcas marsupialis","Tragelaphus scriptus",1
"Antidorcas marsupialis","Tragelaphus strepsiceros",1
"Antidorcas marsupialis","Ursus thibetanus",1
"Antidorcas marsupialis","Vicugna vicugna",1
"Antilope cervicapra","Axis axis",1
"Antilope cervicapra","Bison bison",1
"Antilope cervicapra","Blastocerus dichotomus",1
"Antilope cervicapra","Bos gaurus",1
"Antilope cervicapra","Bos mutus",1
"Antilope cervicapra","Boselaphus tragocamelus",1
"Antilope cervicapra","Capra aegagrus",1
"Antilope cervicapra","Capreolus capreolus",1
"Antilope cervicapra","Connochaetes gnou",1
"Antilope cervicapra","Connochaetes taurinus",1
"Antilope cervicapra","Cricetulus barabensis",1
"Antilope cervicapra","Damaliscus lunatus",1
"Antilope cervicapra","Elephas maximus",1
"Antilope cervicapra","Erinaceus europaeus",1
"Antilope cervicapra","Eudorcas thomsonii",1
"Antilope cervicapra","Gazella arabica",1
"Antilope cervicapra","Gazella bennettii",1
"Antilope cervicapra","Gazella dorcas",1
"Antilope cervicapra","Gazella gazella",1
"Antilope cervicapra","Gazella subgutturosa",1
"Antilope cervicapra","Giraffa camelopardalis",1
"Antilope cervicapra","Helarctos malayanus",1
"Antilope cervicapra","Hippotragus equinus",1
"Antilope cervicapra","Hippotragus niger",1
"Antilope cervicapra","Kobus ellipsiprymnus",1
"Antilope cervicapra","Loxodonta africana",1
"Antilope cervicapra","Macropus giganteus",1
"Antilope cervicapra","Muntiacus muntjak",1
"Antilope cervicapra","Nanger granti",1
"Antilope cervicapra","Odocoileus virginianus",1
"Antilope cervicapra","Oryx gazella",1
"Antilope cervicapra","Oryx leucoryx",1
"Antilope cervicapra","Ovis vignei",1
"Antilope cervicapra","Phacochoerus aethiopicus",1
"Antilope cervicapra","Potamochoerus porcus",1
"Antilope cervicapra","Procapra gutturosa",1
"Antilope cervicapra","Raphicerus sharpei",1
"Antilope cervicapra","Redunca arundinum",1
"Antilope cervicapra","Rusa unicolor",1
"Antilope cervicapra","Saiga tatarica",1
"Antilope cervicapra","Sus scrofa",1
"Antilope cervicapra","Sylvicapra grimmia",1
"Antilope cervicapra","Syncerus caffer",1
"Antilope cervicapra","Tragelaphus imberbis",1
"Antilope cervicapra","Tragelaphus oryx",1
"Antilope cervicapra","Tragelaphus scriptus",1
"Antilope cervicapra","Tragelaphus strepsiceros",1
"Antilope cervicapra","Ursus thibetanus",1
"Antilope cervicapra","Vicugna vicugna",1
"Aotus trivirgatus","Apodemus sylvaticus",1
"Aotus trivirgatus","Bandicota indica",1
"Aotus trivirgatus","Callithrix jacchus",2
"Aotus trivirgatus","Callospermophilus lateralis",1
"Aotus trivirgatus","Cercopithecus neglectus",1
"Aotus trivirgatus","Cervus elaphus",1
"Aotus trivirgatus","Chlorocebus pygerythrus",2
"Aotus trivirgatus","Colobus guereza",1
"Aotus trivirgatus","Dendrolagus goodfellowi",1
"Aotus trivirgatus","Didelphis virginiana",1
"Aotus trivirgatus","Elephas maximus",1
"Aotus trivirgatus","Enhydra lutris",1
"Aotus trivirgatus","Eulemur albifrons",1
"Aotus trivirgatus","Eulemur macaco",1
"Aotus trivirgatus","Giraffa camelopardalis",1
"Aotus trivirgatus","Glis glis",1
"Aotus trivirgatus","Herpestes javanicus",1
"Aotus trivirgatus","Hydrochoerus hydrochaeris",1
"Aotus trivirgatus","Hydromys chrysogaster",1
"Aotus trivirgatus","Hystrix cristata",1
"Aotus trivirgatus","Ichneumia albicauda",1
"Aotus trivirgatus","Lemur catta",1
"Aotus trivirgatus","Leontopithecus rosalia",1
"Aotus trivirgatus","Loxodonta africana",1
"Aotus trivirgatus","Macaca sylvanus",1
"Aotus trivirgatus","Mastomys natalensis",1
"Aotus trivirgatus","Microtus agrestis",1
"Aotus trivirgatus","Microtus arvalis",1
"Aotus trivirgatus","Mus booduga",1
"Aotus trivirgatus","Mus musculus",1
"Aotus trivirgatus","Myocastor coypus",1
"Aotus trivirgatus","Myodes glareolus",1
"Aotus trivirgatus","Neofelis nebulosa",1
"Aotus trivirgatus","Odocoileus virginianus",1
"Aotus trivirgatus","Pan paniscus",1
"Aotus trivirgatus","Pan troglodytes",2
"Aotus trivirgatus","Panthera leo",1
"Aotus trivirgatus","Panthera pardus",1
"Aotus trivirgatus","Panthera tigris",1
"Aotus trivirgatus","Papio hamadryas",1
"Aotus trivirgatus","Phacochoerus aethiopicus",1
"Aotus trivirgatus","Pongo pygmaeus",2
"Aotus trivirgatus","Procyon lotor",1
"Aotus trivirgatus","Proechimys guyannensis",1
"Aotus trivirgatus","Rattus argentiventer",1
"Aotus trivirgatus","Rattus exulans",1
"Aotus trivirgatus","Rattus norvegicus",1
"Aotus trivirgatus","Rattus rattus",1
"Aotus trivirgatus","Saimiri sciureus",1
"Aotus trivirgatus","Sciurus carolinensis",1
"Aotus trivirgatus","Sciurus vulgaris",1
"Aotus trivirgatus","Sigmodon hispidus",1
"Aotus trivirgatus","Sus scrofa",1
"Aotus trivirgatus","Symphalangus syndactylus",1
"Aotus trivirgatus","Tamiasciurus hudsonicus",1
"Aotus trivirgatus","Tapirus terrestris",1
"Aotus trivirgatus","Tatera indica",1
"Aotus trivirgatus","Urocitellus richardsonii",1
"Aotus trivirgatus","Varecia variegata",1
"Aotus trivirgatus","Cercopithecus hamlyni",1
"Aotus trivirgatus","Chlorocebus aethiops",1
"Aotus trivirgatus","Didelphis aurita",1
"Aotus trivirgatus","Erythrocebus patas",1
"Aotus trivirgatus","Gorilla gorilla",1
"Aotus trivirgatus","Hylobates lar",1
"Aotus trivirgatus","Leontocebus fuscicollis",1
"Aotus trivirgatus","Macaca arctoides",1
"Aotus trivirgatus","Macaca fascicularis",1
"Aotus trivirgatus","Macaca nemestrina",1
"Aotus trivirgatus","Marmota himalayana",1
"Aotus trivirgatus","Marmota monax",1
"Aotus trivirgatus","Nomascus leucogenys",1
"Aotus trivirgatus","Papio anubis",1
"Aotus trivirgatus","Papio papio",1
"Aotus trivirgatus","Papio ursinus",1
"Aotus trivirgatus","Rhinopoma hardwickii",1
"Aotus trivirgatus","Semnopithecus schistaceus",1
"Aotus trivirgatus","Trachypithecus obscurus",1
"Aotus trivirgatus","Trachypithecus phayrei",1
"Apodemus agrarius","Canis adustus",1
"Apodemus agrarius","Canis aureus",1
"Apodemus agrarius","Crocuta crocuta",1
"Apodemus agrarius","Peromyscus crinitus",1
"Apodemus agrarius","Peromyscus maniculatus",1
"Apodemus agrarius","Rattus losea",1
"Apodemus agrarius","Rattus tanezumi",1
"Apodemus agrarius","Vulpes vulpes",1
"Apodemus agrarius","Apodemus sylvaticus",1
"Apodemus agrarius","Genetta genetta",1
"Apodemus agrarius","Microtus pennsylvanicus",1
"Apodemus agrarius","Mus musculus",1
"Apodemus agrarius","Myodes glareolus",1
"Apodemus agrarius","Rattus norvegicus",1
"Apodemus agrarius","Rattus rattus",1
"Apodemus agrarius","Sciurus carolinensis",1
"Apodemus flavicollis","Apodemus sylvaticus",1
"Apodemus flavicollis","Lemmus lemmus",1
"Apodemus flavicollis","Microtus agrestis",1
"Apodemus flavicollis","Microtus montanus",1
"Apodemus flavicollis","Mus musculus",1
"Apodemus flavicollis","Myodes gapperi",1
"Apodemus flavicollis","Myodes glareolus",1
"Apodemus flavicollis","Sciurus vulgaris",1
"Apodemus sylvaticus","Bandicota indica",1
"Apodemus sylvaticus","Callithrix jacchus",1
"Apodemus sylvaticus","Callospermophilus lateralis",1
"Apodemus sylvaticus","Cercopithecus neglectus",1
"Apodemus sylvaticus","Cervus elaphus",1
"Apodemus sylvaticus","Chlorocebus pygerythrus",1
"Apodemus sylvaticus","Colobus guereza",1
"Apodemus sylvaticus","Dendrolagus goodfellowi",1
"Apodemus sylvaticus","Didelphis virginiana",1
"Apodemus sylvaticus","Elephas maximus",1
"Apodemus sylvaticus","Enhydra lutris",1
"Apodemus sylvaticus","Eulemur albifrons",1
"Apodemus sylvaticus","Eulemur macaco",1
"Apodemus sylvaticus","Giraffa camelopardalis",1
"Apodemus sylvaticus","Glis glis",1
"Apodemus sylvaticus","Herpestes javanicus",1
"Apodemus sylvaticus","Hydrochoerus hydrochaeris",1
"Apodemus sylvaticus","Hydromys chrysogaster",1
"Apodemus sylvaticus","Hystrix cristata",1
"Apodemus sylvaticus","Ichneumia albicauda",1
"Apodemus sylvaticus","Lemur catta",1
"Apodemus sylvaticus","Leontopithecus rosalia",1
"Apodemus sylvaticus","Loxodonta africana",1
"Apodemus sylvaticus","Macaca sylvanus",1
"Apodemus sylvaticus","Mastomys natalensis",1
"Apodemus sylvaticus","Microtus agrestis",2
"Apodemus sylvaticus","Microtus arvalis",1
"Apodemus sylvaticus","Mus booduga",1
"Apodemus sylvaticus","Mus musculus",3
"Apodemus sylvaticus","Myocastor coypus",1
"Apodemus sylvaticus","Myodes glareolus",3
"Apodemus sylvaticus","Neofelis nebulosa",1
"Apodemus sylvaticus","Odocoileus virginianus",1
"Apodemus sylvaticus","Pan paniscus",1
"Apodemus sylvaticus","Pan troglodytes",1
"Apodemus sylvaticus","Panthera leo",1
"Apodemus sylvaticus","Panthera pardus",1
"Apodemus sylvaticus","Panthera tigris",1
"Apodemus sylvaticus","Papio hamadryas",1
"Apodemus sylvaticus","Phacochoerus aethiopicus",1
"Apodemus sylvaticus","Pongo pygmaeus",1
"Apodemus sylvaticus","Procyon lotor",1
"Apodemus sylvaticus","Proechimys guyannensis",1
"Apodemus sylvaticus","Rattus argentiventer",1
"Apodemus sylvaticus","Rattus exulans",1
"Apodemus sylvaticus","Rattus norvegicus",2
"Apodemus sylvaticus","Rattus rattus",2
"Apodemus sylvaticus","Saimiri sciureus",1
"Apodemus sylvaticus","Sciurus carolinensis",2
"Apodemus sylvaticus","Sciurus vulgaris",2
"Apodemus sylvaticus","Sigmodon hispidus",1
"Apodemus sylvaticus","Sus scrofa",1
"Apodemus sylvaticus","Symphalangus syndactylus",1
"Apodemus sylvaticus","Tamiasciurus hudsonicus",1
"Apodemus sylvaticus","Tapirus terrestris",1
"Apodemus sylvaticus","Tatera indica",1
"Apodemus sylvaticus","Urocitellus richardsonii",1
"Apodemus sylvaticus","Varecia variegata",1
"Apodemus sylvaticus","Genetta genetta",1
"Apodemus sylvaticus","Microtus pennsylvanicus",1
"Apodemus sylvaticus","Lemmus lemmus",1
"Apodemus sylvaticus","Microtus montanus",1
"Apodemus sylvaticus","Myodes gapperi",1
"Axis axis","Bison bison",1
"Axis axis","Blastocerus dichotomus",1
"Axis axis","Bos gaurus",1
"Axis axis","Bos mutus",1
"Axis axis","Boselaphus tragocamelus",1
"Axis axis","Capra aegagrus",1
"Axis axis","Capreolus capreolus",1
"Axis axis","Connochaetes gnou",1
"Axis axis","Connochaetes taurinus",1
"Axis axis","Cricetulus barabensis",1
"Axis axis","Damaliscus lunatus",1
"Axis axis","Elephas maximus",1
"Axis axis","Erinaceus europaeus",1
"Axis axis","Eudorcas thomsonii",1
"Axis axis","Gazella arabica",1
"Axis axis","Gazella bennettii",1
"Axis axis","Gazella dorcas",1
"Axis axis","Gazella gazella",1
"Axis axis","Gazella subgutturosa",1
"Axis axis","Giraffa camelopardalis",1
"Axis axis","Helarctos malayanus",1
"Axis axis","Hippotragus equinus",1
"Axis axis","Hippotragus niger",1
"Axis axis","Kobus ellipsiprymnus",1
"Axis axis","Loxodonta africana",1
"Axis axis","Macropus giganteus",1
"Axis axis","Muntiacus muntjak",1
"Axis axis","Nanger granti",1
"Axis axis","Odocoileus virginianus",1
"Axis axis","Oryx gazella",1
"Axis axis","Oryx leucoryx",1
"Axis axis","Ovis vignei",1
"Axis axis","Phacochoerus aethiopicus",1
"Axis axis","Potamochoerus porcus",1
"Axis axis","Procapra gutturosa",1
"Axis axis","Raphicerus sharpei",1
"Axis axis","Redunca arundinum",1
"Axis axis","Rusa unicolor",1
"Axis axis","Saiga tatarica",1
"Axis axis","Sus scrofa",1
"Axis axis","Sylvicapra grimmia",1
"Axis axis","Syncerus caffer",1
"Axis axis","Tragelaphus imberbis",1
"Axis axis","Tragelaphus oryx",1
"Axis axis","Tragelaphus scriptus",1
"Axis axis","Tragelaphus strepsiceros",1
"Axis axis","Ursus thibetanus",1
"Axis axis","Vicugna vicugna",1
"Bandicota indica","Callithrix jacchus",1
"Bandicota indica","Callospermophilus lateralis",1
"Bandicota indica","Cercopithecus neglectus",1
"Bandicota indica","Cervus elaphus",1
"Bandicota indica","Chlorocebus pygerythrus",1
"Bandicota indica","Colobus guereza",1
"Bandicota indica","Dendrolagus goodfellowi",1
"Bandicota indica","Didelphis virginiana",1
"Bandicota indica","Elephas maximus",1
"Bandicota indica","Enhydra lutris",1
"Bandicota indica","Eulemur albifrons",1
"Bandicota indica","Eulemur macaco",1
"Bandicota indica","Giraffa camelopardalis",1
"Bandicota indica","Glis glis",1
"Bandicota indica","Herpestes javanicus",1
"Bandicota indica","Hydrochoerus hydrochaeris",1
"Bandicota indica","Hydromys chrysogaster",1
"Bandicota indica","Hystrix cristata",1
"Bandicota indica","Ichneumia albicauda",1
"Bandicota indica","Lemur catta",1
"Bandicota indica","Leontopithecus rosalia",1
"Bandicota indica","Loxodonta africana",1
"Bandicota indica","Macaca sylvanus",1
"Bandicota indica","Mastomys natalensis",1
"Bandicota indica","Microtus agrestis",1
"Bandicota indica","Microtus arvalis",1
"Bandicota indica","Mus booduga",1
"Bandicota indica","Mus musculus",1
"Bandicota indica","Myocastor coypus",1
"Bandicota indica","Myodes glareolus",1
"Bandicota indica","Neofelis nebulosa",1
"Bandicota indica","Odocoileus virginianus",1
"Bandicota indica","Pan paniscus",1
"Bandicota indica","Pan troglodytes",1
"Bandicota indica","Panthera leo",1
"Bandicota indica","Panthera pardus",1
"Bandicota indica","Panthera tigris",1
"Bandicota indica","Papio hamadryas",1
"Bandicota indica","Phacochoerus aethiopicus",1
"Bandicota indica","Pongo pygmaeus",1
"Bandicota indica","Procyon lotor",1
"Bandicota indica","Proechimys guyannensis",1
"Bandicota indica","Rattus argentiventer",1
"Bandicota indica","Rattus exulans",1
"Bandicota indica","Rattus norvegicus",1
"Bandicota indica","Rattus rattus",1
"Bandicota indica","Saimiri sciureus",1
"Bandicota indica","Sciurus carolinensis",1
"Bandicota indica","Sciurus vulgaris",1
"Bandicota indica","Sigmodon hispidus",1
"Bandicota indica","Sus scrofa",1
"Bandicota indica","Symphalangus syndactylus",1
"Bandicota indica","Tamiasciurus hudsonicus",1
"Bandicota indica","Tapirus terrestris",1
"Bandicota indica","Tatera indica",1
"Bandicota indica","Urocitellus richardsonii",1
"Bandicota indica","Varecia variegata",1
"Bison bison","Blastocerus dichotomus",1
"Bison bison","Bos gaurus",1
"Bison bison","Bos mutus",1
"Bison bison","Boselaphus tragocamelus",1
"Bison bison","Capra aegagrus",1
"Bison bison","Capreolus capreolus",1
"Bison bison","Connochaetes gnou",1
"Bison bison","Connochaetes taurinus",1
"Bison bison","Cricetulus barabensis",1
"Bison bison","Damaliscus lunatus",1
"Bison bison","Elephas maximus",1
"Bison bison","Erinaceus europaeus",1
"Bison bison","Eudorcas thomsonii",1
"Bison bison","Gazella arabica",1
"Bison bison","Gazella bennettii",1
"Bison bison","Gazella dorcas",1
"Bison bison","Gazella gazella",1
"Bison bison","Gazella subgutturosa",1
"Bison bison","Giraffa camelopardalis",1
"Bison bison","Helarctos malayanus",1
"Bison bison","Hippotragus equinus",1
"Bison bison","Hippotragus niger",1
"Bison bison","Kobus ellipsiprymnus",1
"Bison bison","Loxodonta africana",1
"Bison bison","Macropus giganteus",1
"Bison bison","Muntiacus muntjak",1
"Bison bison","Nanger granti",1
"Bison bison","Odocoileus virginianus",1
"Bison bison","Oryx gazella",1
"Bison bison","Oryx leucoryx",1
"Bison bison","Ovis vignei",1
"Bison bison","Phacochoerus aethiopicus",1
"Bison bison","Potamochoerus porcus",1
"Bison bison","Procapra gutturosa",1
"Bison bison","Raphicerus sharpei",1
"Bison bison","Redunca arundinum",1
"Bison bison","Rusa unicolor",1
"Bison bison","Saiga tatarica",1
"Bison bison","Sus scrofa",1
"Bison bison","Sylvicapra grimmia",1
"Bison bison","Syncerus caffer",1
"Bison bison","Tragelaphus imberbis",1
"Bison bison","Tragelaphus oryx",1
"Bison bison","Tragelaphus scriptus",1
"Bison bison","Tragelaphus strepsiceros",1
"Bison bison","Ursus thibetanus",1
"Bison bison","Vicugna vicugna",1
"Blastocerus dichotomus","Bos gaurus",1
"Blastocerus dichotomus","Bos mutus",1
"Blastocerus dichotomus","Boselaphus tragocamelus",1
"Blastocerus dichotomus","Capra aegagrus",1
"Blastocerus dichotomus","Capreolus capreolus",1
"Blastocerus dichotomus","Connochaetes gnou",1
"Blastocerus dichotomus","Connochaetes taurinus",1
"Blastocerus dichotomus","Cricetulus barabensis",1
"Blastocerus dichotomus","Damaliscus lunatus",1
"Blastocerus dichotomus","Elephas maximus",1
"Blastocerus dichotomus","Erinaceus europaeus",1
"Blastocerus dichotomus","Eudorcas thomsonii",1
"Blastocerus dichotomus","Gazella arabica",1
"Blastocerus dichotomus","Gazella bennettii",1
"Blastocerus dichotomus","Gazella dorcas",1
"Blastocerus dichotomus","Gazella gazella",1
"Blastocerus dichotomus","Gazella subgutturosa",1
"Blastocerus dichotomus","Giraffa camelopardalis",1
"Blastocerus dichotomus","Helarctos malayanus",1
"Blastocerus dichotomus","Hippotragus equinus",1
"Blastocerus dichotomus","Hippotragus niger",1
"Blastocerus dichotomus","Kobus ellipsiprymnus",1
"Blastocerus dichotomus","Loxodonta africana",1
"Blastocerus dichotomus","Macropus giganteus",1
